station_id,station_name,province,district,rain_total,status,timestamp,data_time
Nậm Ban 2,Nậm Ban 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Nậm Dịch,Nậm Dịch,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Nậm Khòa,Nậm Khòa,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Nậm Ty,Nậm Ty,Hà Giang,0.0,2.4,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Phú Nam 1,Phú Nam 1,Hà Giang,0.0,3.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Phú Nam 2,Phú Nam 2,Hà Giang,0.0,1.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Phương Độ,Phương Độ,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Quyết Tiến,Quyết Tiến,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Quản Bạ,Quản Bạ,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Quảng Nguyên,Quảng Nguyên,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Quảng Ngần,Quảng Ngần,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thanh Thủy,Thanh Thủy,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thanh Đức,Thanh Đức,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thu Tà,Thu Tà,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thuận Hòa,Thuận Hòa,Hà Giang,0.0,0.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thàng Tín,Thàng Tín,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thái An,Thái An,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thông Nguyên,Thông Nguyên,Hà Giang,0.0,1.4,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thượng Sơn,Thượng Sơn,Hà Giang,0.0,0.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thượng Sơn 1,Thượng Sơn 1,Hà Giang,0.0,1.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thượng Sơn 2,Thượng Sơn 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thị trấn Cốc Pài,Thị trấn Cốc Pài,Hà Giang,0.0,3.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tiên Nguyên,Tiên Nguyên,Hà Giang,0.0,2.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tiên Nguyên 1,Tiên Nguyên 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tiên Nguyên 2,Tiên Nguyên 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Trung Thành,Trung Thành,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tân Lập 1,Tân Lập 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tân Lập 2,Tân Lập 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tân Nam 1,Tân Nam 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tân Nam 2,Tân Nam 2,Hà Giang,0.0,4.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tân Tiến,Tân Tiến,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tân Trịnh,Tân Trịnh,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tùng Bá 1,Tùng Bá 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tùng Bá 2,Tùng Bá 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Túng Sán,Túng Sán,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Việt Lâm,Việt Lâm,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Việt Vinh,Việt Vinh,Hà Giang,0.0,3.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Vĩ Thượng,Vĩ Thượng,Hà Giang,0.0,0.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Vĩnh Phúc,Vĩnh Phúc,Hà Giang,0.0,2.6,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Xuân Giang 1,Xuân Giang 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Xuân Minh 1,Xuân Minh 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Xuân Minh 2,Xuân Minh 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Xín Chải,Xín Chải,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Bình,Yên Bình,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Cường,Yên Cường,Hà Giang,0.0,1.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Minh 1,Yên Minh 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Phong,Yên Phong,Hà Giang,0.0,1.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Phú,Yên Phú,Hà Giang,0.0,0.4,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Định,Yên Định,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
phường Nguyễn Trãi,phường Nguyễn Trãi,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
thị trấn Mèo Vạc,thị trấn Mèo Vạc,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
thị trấn NT Việt Lâm,thị trấn NT Việt Lâm,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
thị trấn Tam Sơn,thị trấn Tam Sơn,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
thị trấn Yên Bình,thị trấn Yên Bình,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
thị trấn Yên Minh,thị trấn Yên Minh,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
thị trấn Yên Phú,thị trấn Yên Phú,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bạch Ngọc,xã Bạch Ngọc,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bản Díu,xã Bản Díu,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bản Ngò,xã Bản Ngò,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bản Nhùng,xã Bản Nhùng,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bản Phùng,xã Bản Phùng,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bản Rịa,xã Bản Rịa,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Cao Bồ,xã Cao Bồ,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Chiến Phố,xã Chiến Phố,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Chế Là,xã Chế Là,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Cốc Rế,xã Cốc Rế,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Du Già,xã Du Già,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Giáp Trung,xã Giáp Trung,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Hồ Thầu,xã Hồ Thầu,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Lao Chải,xã Lao Chải,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Linh Hồ,xã Linh Hồ,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Lũng Hồ,xã Lũng Hồ,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Lạc Nông,xã Lạc Nông,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Minh Ngọc,xã Minh Ngọc,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Minh Sơn,xã Minh Sơn,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Mậu Long,xã Mậu Long,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Ngam La,xã Ngam La,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Ngọc Long,xã Ngọc Long,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nà Chì,xã Nà Chì,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nàng Đôn,xã Nàng Đôn,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nấm Dẩn,xã Nấm Dẩn,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nậm Ban,xã Nậm Ban,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nậm Dịch,xã Nậm Dịch,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nậm Khòa,xã Nậm Khòa,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nậm Ty,xã Nậm Ty,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Phú Nam,xã Phú Nam,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Phương Độ,xã Phương Độ,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quyết Tiến,xã Quyết Tiến,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quảng Nguyên,xã Quảng Nguyên,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quảng Ngần,xã Quảng Ngần,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thanh Thủy,xã Thanh Thủy,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thanh Đức,xã Thanh Đức,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thu Tà,xã Thu Tà,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thuận Hòa,xã Thuận Hòa,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thàng Tín,xã Thàng Tín,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thái An,xã Thái An,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thông Nguyên,xã Thông Nguyên,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thượng Sơn,xã Thượng Sơn,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tiên Nguyên,xã Tiên Nguyên,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Trung Thành,xã Trung Thành,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tân Lập,xã Tân Lập,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tân Nam,xã Tân Nam,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tân Tiến,xã Tân Tiến,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tân Trịnh,xã Tân Trịnh,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tùng Bá,xã Tùng Bá,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Túng Sán,xã Túng Sán,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Việt Vinh,xã Việt Vinh,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Vĩ Thượng,xã Vĩ Thượng,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Vĩnh Phúc,xã Vĩnh Phúc,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Xuân Giang,xã Xuân Giang,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Xuân Minh,xã Xuân Minh,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Xín Chải,xã Xín Chải,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Yên Cường,xã Yên Cường,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Yên Phong,xã Yên Phong,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Yên Định,xã Yên Định,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Đông Hà,xã Đông Hà,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Đồng Tâm,xã Đồng Tâm,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Đông Hà 1,Đông Hà 1,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Đông Hà 2,Đông Hà 2,Hà Giang,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Đồng Tâm,Đồng Tâm,Hà Giang,0.0,6.4,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Cách Linh,Cách Linh,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Cô Ba,Cô Ba,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Cần Yên,Cần Yên,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Cốc Pàng,Cốc Pàng,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Hạ Lang,Hạ Lang,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Kim Loan,Kim Loan,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Minh Long,Minh Long,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Minh Thanh,Minh Thanh,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Nà Ràng,Nà Ràng,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Năm Làng,Năm Làng,Cao Bằng,0.0,0.4,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Phi Hải,Phi Hải,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Quang Vinh,Quang Vinh,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Quảng Uyên,Quảng Uyên,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Sơn Lộ,Sơn Lộ,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tam Kim,Tam Kim,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thành Công,Thành Công,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thái Học,Thái Học,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thông Nông,Thông Nông,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thạch An,Thạch An,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Thạch Lâm,Thạch Lâm,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tri Phương,Tri Phương,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Trà Lĩnh,Trà Lĩnh,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Trương Lương,Trương Lương,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tà Sa,Tà Sa,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Tĩnh Túc,Tĩnh Túc,Cao Bằng,0.0,0.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Yên Thổ,Yên Thổ,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Bế Văn Đàn,xã Bế Văn Đàn,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Canh Tân,xã Canh Tân,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Cô Ba,xã Cô Ba,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Cần Yên,xã Cần Yên,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Cốc Pàng,xã Cốc Pàng,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Hà Quảng,xã Hà Quảng,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Hạ Lang,xã Hạ Lang,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Kim Đồng,xã Kim Đồng,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Lý Quốc,xã Lý Quốc,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Minh Tâm,xã Minh Tâm,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nguyên Bình,xã Nguyên Bình,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Nguyễn Huệ,xã Nguyễn Huệ,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quang Hán,xã Quang Hán,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quang Trung,xã Quang Trung,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quảng Lâm,xã Quảng Lâm,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Quảng Uyên,xã Quảng Uyên,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Sơn Lộ,xã Sơn Lộ,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tam Kim,xã Tam Kim,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thành Công,xã Thành Công,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Thông Nông,xã Thông Nông,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Trà Lĩnh,xã Trà Lĩnh,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Tĩnh Túc,xã Tĩnh Túc,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Vinh Quý,xã Vinh Quý,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Yên Thổ,xã Yên Thổ,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Đàm Thủy,xã Đàm Thủy,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Đông Khê,xã Đông Khê,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
xã Đức Long,xã Đức Long,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Án Lại,Án Lại,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Đàm Thủy,Đàm Thủy,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Đức Long,Đức Long,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Đức Thông,Đức Thông,Cao Bằng,0.0,0.0,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
Bành Trạch 1,Bành Trạch 1,Bắc Kạn,0.0,2.2,0.0,2026-03-06 16:00:00,2026-03-06 16:00:00
