station_id,station_name,province,province_std,district,latitude,longitude,timestamp,data_time,data_source,data_quality,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability,status,_source_file,_file_date,error_reason,_province_std
BT_MN,Huyện Mỏ Cày Nam - Bến Tre,Bến Tre,Ben Tre,Mỏ Cày Nam,10.0667,106.3333,2026-03-19 13:31:21,2026-03-19 13:30:00,openmeteo,high,33.0,33.9,23.7,27.8,43,90,42,71.1,1010.5,1014.2,1007.7,1011.0,17.3,21.9,4.6,12.9,102,115.2,0.0,0.0,0.0,0.0,0.0,36,100,0,62.5,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ben Tre
BT_TP,Huyện Thạnh Phú - Bến Tre,Bến Tre,Ben Tre,Thạnh Phú,9.9333,106.5333,2026-03-19 13:31:22,2026-03-19 13:30:00,openmeteo,high,31.7,32.1,24.6,27.6,46,87,46,72.3,1010.8,1014.3,1008.0,1011.1,19.8,22.7,5.4,14.1,93,107.9,0.0,0.0,0.0,0.0,0.0,28,88,0,62.6,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ben Tre
BT_BT,Thành phố Bến Tre - Bến Tre,Bến Tre,Ben Tre,Bến Tre,10.2333,106.3833,2026-03-19 13:31:20,2026-03-19 13:30:00,openmeteo,high,32.8,34.1,23.9,28.0,44,90,42,70.9,1010.3,1014.2,1007.4,1010.9,16.5,20.9,3.7,12.6,100,117.8,0.0,0.0,0.0,0.0,0.0,38,92,12,61.2,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ben Tre
CM_CM,Huyện Cái Nước - Cà Mau,Cà Mau,Ca Mau,Cái Nước,9.0,105.0333,2026-03-19 13:31:15,2026-03-19 13:30:00,openmeteo,high,32.2,33.3,23.1,27.3,49,96,41,74.1,1010.1,1014.1,1007.6,1010.9,14.1,20.7,2.5,8.7,93,104.2,0.0,0.0,0.0,0.0,0.0,75,100,3,61.0,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_NG,Huyện Ngọc Hiển - Cà Mau,Cà Mau,Ca Mau,Ngọc Hiển,8.6667,105.05,2026-03-19 13:31:16,2026-03-19 13:30:00,openmeteo,high,30.4,31.2,24.4,27.4,58,89,48,73.5,1010.7,1014.3,1008.1,1011.0,18.0,22.2,5.4,12.1,102,102.5,0.0,0.0,0.0,0.0,0.0,64,100,0,50.9,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_NC,Huyện Năm Căn - Cà Mau,Cà Mau,Ca Mau,Năm Căn,8.75,105.0,2026-03-19 13:31:15,2026-03-19 13:30:00,openmeteo,high,31.7,32.7,24.3,27.8,50,91,41,71.7,1010.2,1014.1,1007.6,1010.9,15.2,21.5,4.5,11.0,94,99.3,0.0,0.0,0.0,0.0,0.0,49,100,2,57.8,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_PT,Huyện Phú Tân - Cà Mau,Cà Mau,Ca Mau,Phú Tân,8.8833,104.8833,2026-03-19 13:31:15,2026-03-19 13:30:00,openmeteo,high,30.5,31.7,25.4,27.9,56,90,46,72.7,1010.2,1014.0,1007.3,1010.8,9.4,22.5,0.8,12.9,86,102.2,0.0,0.1,0.1,0.0,0.7,61,100,1,57.5,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_TV,Huyện Thới Bình - Cà Mau,Cà Mau,Ca Mau,Thới Bình,9.35,105.1,2026-03-19 13:31:16,2026-03-19 13:30:00,openmeteo,high,32.7,34.2,22.9,27.4,46,96,41,73.8,1009.9,1014.1,1007.3,1010.8,11.2,18.4,1.8,7.9,84,108.3,0.0,0.0,0.0,0.0,0.0,74,100,0,63.0,24.1,24.1,17.4,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_TR,Huyện Trần Văn Thời - Cà Mau,Cà Mau,Ca Mau,Trần Văn Thời,9.0833,104.9667,2026-03-19 13:31:17,2026-03-19 13:30:00,openmeteo,high,32.1,32.9,23.5,27.3,50,95,46,75.6,1010.0,1014.1,1007.3,1010.9,7.8,17.4,1.4,9.4,68,103.2,0.0,0.3,0.1,0.0,0.5,73,100,2,63.6,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_UM,Huyện U Minh - Cà Mau,Cà Mau,Ca Mau,U Minh,9.4,104.9833,2026-03-19 13:31:17,2026-03-19 13:30:00,openmeteo,high,32.5,33.3,23.9,27.6,49,93,47,74.7,1010.1,1014.1,1007.4,1010.9,2.6,18.0,0.8,9.4,16,116.8,0.0,0.0,0.0,0.0,0.0,71,100,5,62.0,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_DH,Huyện Đầm Dơi - Cà Mau,Cà Mau,Ca Mau,Đầm Dơi,8.9833,105.2,2026-03-19 13:31:15,2026-03-19 13:30:00,openmeteo,high,31.8,32.6,23.9,27.4,53,92,44,73.3,1010.4,1014.2,1007.9,1010.9,18.2,22.7,2.4,10.9,99,105.0,0.0,0.0,0.0,0.0,0.0,64,100,0,55.3,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CM_TP,Thành phố Cà Mau - Cà Mau,Cà Mau,Ca Mau,Cà Mau,9.1769,105.1521,2026-03-19 13:31:15,2026-03-19 13:30:00,openmeteo,high,31.6,32.6,23.4,27.2,52,95,45,75.1,1010.1,1014.1,1007.6,1010.9,13.8,20.5,1.8,8.9,96,106.5,0.0,0.0,0.0,0.0,0.0,48,100,0,58.4,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Ca Mau
CT_CC,Huyện Cờ Đỏ - Cần Thơ,Cần Thơ,Can Tho,Cờ Đỏ,10.1,105.4333,2026-03-19 13:31:08,2026-03-19 13:30:00,openmeteo,high,33.2,35.2,23.0,28.2,46,94,37,69.2,1010.0,1014.3,1006.7,1010.8,8.0,15.5,2.3,8.3,72,124.0,0.0,0.0,0.0,0.0,0.0,58,99,1,64.8,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_PT,Huyện Phong Điền - Cần Thơ,Cần Thơ,Can Tho,Phong Điền,10.25,105.6667,2026-03-19 13:31:08,2026-03-19 13:30:00,openmeteo,high,33.8,35.7,23.0,28.4,43,92,35,68.1,1009.9,1014.3,1006.7,1010.8,8.9,18.9,2.8,9.3,76,125.9,0.0,0.0,0.0,0.0,0.0,63,96,5,64.3,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_TN,Huyện Thới Lai - Cần Thơ,Cần Thơ,Can Tho,Thới Lai,10.0667,105.55,2026-03-19 13:31:09,2026-03-19 13:30:00,openmeteo,high,33.2,35.1,22.9,28.2,46,94,37,69.2,1010.0,1014.3,1006.7,1010.8,8.0,15.5,2.3,8.3,72,124.0,0.0,0.0,0.0,0.0,0.0,58,99,1,64.8,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_VT,Huyện Vĩnh Thạnh - Cần Thơ,Cần Thơ,Can Tho,Vĩnh Thạnh,10.2167,105.4,2026-03-19 13:31:08,2026-03-19 13:30:00,openmeteo,high,33.2,35.5,22.9,28.4,47,92,35,68.2,1010.1,1014.3,1006.6,1010.7,6.7,13.3,0.8,7.4,74,128.3,0.0,0.1,0.1,0.0,0.1,41,100,2,64.7,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_BT,Quận Bình Thủy - Cần Thơ,Cần Thơ,Can Tho,Bình Thủy,10.0816,105.7378,2026-03-19 13:31:07,2026-03-19 13:30:00,openmeteo,high,34.0,35.6,23.2,28.3,42,92,36,68.8,1009.9,1014.2,1006.9,1010.8,10.7,17.0,2.9,9.7,78,123.7,0.0,0.0,0.0,0.0,0.0,58,92,0,60.6,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_CR,Quận Cái Răng - Cần Thơ,Cần Thơ,Can Tho,Cái Răng,10.0,105.7667,2026-03-19 13:31:06,2026-03-19 13:30:00,openmeteo,high,33.8,35.2,23.1,28.1,42,93,36,69.4,1009.8,1014.2,1006.9,1010.8,10.6,17.7,2.4,9.4,80,121.6,0.0,0.0,0.0,0.0,0.0,72,94,0,61.7,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_NK,Quận Ninh Kiều - Cần Thơ,Cần Thơ,Can Tho,Ninh Kiều,10.0452,105.7469,2026-03-19 13:31:07,2026-03-19 13:30:00,openmeteo,high,33.8,35.2,23.1,28.1,42,93,36,69.4,1009.8,1014.2,1006.9,1010.8,10.6,17.7,2.4,9.4,80,121.6,0.0,0.0,0.0,0.0,0.0,72,94,0,61.7,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_TL,Quận Thốt Nốt - Cần Thơ,Cần Thơ,Can Tho,Thốt Nốt,10.2667,105.5333,2026-03-19 13:31:06,2026-03-19 13:30:00,openmeteo,high,33.8,35.6,22.8,28.4,44,93,35,67.7,1010.0,1014.4,1006.7,1010.7,7.8,17.0,1.6,8.6,77,127.9,0.0,0.0,0.0,0.0,0.0,54,95,1,64.7,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
CT_OT,Quận Ô Môn - Cần Thơ,Cần Thơ,Can Tho,Ô Môn,10.1167,105.6333,2026-03-19 13:31:07,2026-03-19 13:30:00,openmeteo,high,33.8,35.4,23.0,28.2,42,93,35,68.7,1009.9,1014.3,1006.8,1010.8,9.3,17.8,3.1,9.2,77,124.2,0.0,0.0,0.0,0.0,0.0,64,97,4,63.4,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Can Tho
HG_CL,Huyện Châu Thành - Hậu Giang,Hậu Giang,Hau Giang,Châu Thành,9.9333,105.6833,2026-03-19 13:31:26,2026-03-19 13:30:00,openmeteo,high,33.2,34.8,23.1,27.9,44,94,37,70.7,1009.8,1014.2,1006.9,1010.8,10.1,17.2,2.6,9.1,84,118.6,0.0,0.0,0.0,0.0,0.0,78,90,0,61.9,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
HG_CT,Huyện Châu Thành A - Hậu Giang,Hậu Giang,Hau Giang,Châu Thành A,9.9333,105.6333,2026-03-19 13:31:27,2026-03-19 13:30:00,openmeteo,high,33.2,34.8,23.1,27.9,44,94,37,70.7,1009.8,1014.2,1006.9,1010.8,10.1,17.2,2.6,9.1,84,118.6,0.0,0.0,0.0,0.0,0.0,78,90,0,61.9,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
HG_LT,Huyện Long Mỹ - Hậu Giang,Hậu Giang,Hau Giang,Long Mỹ,9.6833,105.5667,2026-03-19 13:31:27,2026-03-19 13:30:00,openmeteo,high,32.9,34.1,23.3,27.6,46,94,40,72.5,1009.9,1014.2,1007.3,1010.9,10.9,18.4,2.3,9.7,98,109.3,0.0,0.0,0.0,0.0,0.0,80,100,0,56.7,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
HG_PB,Huyện Phụng Hiệp - Hậu Giang,Hậu Giang,Hau Giang,Phụng Hiệp,9.7833,105.7167,2026-03-19 13:31:27,2026-03-19 13:30:00,openmeteo,high,33.0,34.2,23.2,27.7,44,94,40,71.9,1009.8,1014.2,1007.1,1010.8,10.8,18.2,2.2,9.5,88,113.1,0.0,0.0,0.0,0.0,0.0,83,100,3,59.5,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
HG_VT2,Huyện Vị Thủy - Hậu Giang,Hậu Giang,Hau Giang,Vị Thủy,9.7667,105.4667,2026-03-19 13:31:27,2026-03-19 13:30:00,openmeteo,high,33.0,34.6,23.1,27.8,45,94,39,71.6,1009.9,1014.3,1007.1,1010.8,10.4,17.1,2.3,9.2,92,113.9,0.0,0.0,0.0,0.0,0.0,67,91,3,60.9,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
HG_VT,Thành phố Vị Thanh - Hậu Giang,Hậu Giang,Hau Giang,Vị Thanh,9.7833,105.4667,2026-03-19 13:31:26,2026-03-19 13:30:00,openmeteo,high,33.0,34.6,23.1,27.8,45,94,39,71.6,1009.9,1014.3,1007.1,1010.8,10.4,17.1,2.3,9.2,92,113.9,0.0,0.0,0.0,0.0,0.0,67,91,3,60.9,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
HG_NM,Thị xã Ngã Bảy - Hậu Giang,Hậu Giang,Hau Giang,Ngã Bảy,9.8167,105.8167,2026-03-19 13:31:26,2026-03-19 13:30:00,openmeteo,high,33.4,34.8,23.0,27.9,43,95,37,70.5,1009.8,1014.2,1007.0,1010.8,12.7,18.8,2.3,9.7,82,116.7,0.0,0.0,0.0,0.0,0.0,84,99,0,59.2,24.1,24.1,24.1,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Hau Giang
KG_AT,Huyện An Biên - Kiên Giang,Kiên Giang,Kien Giang,An Biên,9.8167,105.0667,2026-03-19 13:31:11,2026-03-19 13:30:00,openmeteo,high,29.9,31.8,24.8,27.7,61,90,54,75.4,1010.4,1014.3,1007.2,1010.9,7.6,20.6,2.5,12.0,3,128.0,0.0,0.0,0.0,0.0,0.0,4,100,0,57.1,24.1,24.1,20.4,24.1,5,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Kien Giang
KG_AM,Huyện An Minh - Kiên Giang,Kiên Giang,Kien Giang,An Minh,9.6667,104.95,2026-03-19 13:31:12,2026-03-19 13:30:00,openmeteo,high,31.1,32.6,24.2,27.6,54,91,49,75.9,1010.3,1014.2,1007.5,1010.9,6.1,17.5,1.5,11.6,360,130.3,0.0,0.2,0.1,0.0,1.0,76,100,3,58.3,24.1,24.1,20.4,24.1,10,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Kien Giang
KG_CL,Huyện Châu Thành - Kiên Giang,Kiên Giang,Kien Giang,Châu Thành,9.9333,105.1667,2026-03-19 13:31:13,2026-03-19 13:30:00,openmeteo,high,30.0,31.9,24.9,27.7,61,90,54,75.4,1010.4,1014.3,1007.2,1010.9,7.6,20.6,2.5,12.0,3,128.0,0.0,0.0,0.0,0.0,0.0,4,100,0,57.1,24.1,24.1,24.1,24.1,5,Không mưa,Bao_cao_20260319_133134.csv,20260319,,Kien Giang
