station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
BD_DT,Thị xã Dĩ An - Bình Dương,Bình Dương,Dĩ An,10.9,106.7667,2026-03-11 01:22:46,statistical,medium,2026-03-11T01:22:46.681983,,28.0,35.8,25.5,30.6,67,85,65,73.5,1019,1020,1006,1012.0,1.7,6.0,2.0,3.6,241,331.3,0.0,7.9,2.8,1.2,27.7,61,77,45,59.8,15.3,16.0,10.8,12.8,5
BD_TN,Thị xã Thuận An - Bình Dương,Bình Dương,Thuận An,10.9333,106.7,2026-03-11 01:22:46,statistical,medium,2026-03-11T01:22:46.433744,,27.5,36.6,26.6,31.4,66,84,66,76.5,1007,1020,1006,1013.8,2.4,5.1,1.3,3.0,102,137.9,0.0,7.8,0.7,1.1,25.4,58,75,47,60.6,15.1,15.2,10.1,12.8,5
BD_TU,Thị xã Tân Uyên - Bình Dương,Bình Dương,Tân Uyên,11.0667,106.8,2026-03-11 01:22:45,statistical,medium,2026-03-11T01:22:45.657853,,28.7,35.6,26.8,30.7,69,84,65,74.1,1014,1020,1005,1012.6,3.9,5.8,1.1,3.6,25,296.7,0.0,6.3,4.0,0.4,10.3,56,73,44,60.5,14.8,15.7,10.3,13.2,5
BP_DX,Thành phố Đồng Xoài - Bình Phước,Bình Phước,Đồng Xoài,11.5349,106.8823,2026-03-11 01:23:38,statistical,medium,2026-03-11T01:23:38.093250,,26.2,34.7,24.9,29.5,85,84,65,76.4,1018,1020,1006,1013.0,1.9,5.7,1.2,3.3,193,120.3,3.4,7.7,3.6,0.7,16.6,62,75,46,60.7,11.6,15.6,10.1,12.5,10
BP_BL,Thị xã Bình Long - Bình Phước,Bình Phước,Bình Long,11.65,106.6,2026-03-11 01:23:38,statistical,medium,2026-03-11T01:23:38.090945,,28.8,35.9,27.0,31.4,71,85,65,76.8,1017,1020,1005,1014.3,2.4,5.9,1.0,3.3,253,18.3,3.7,5.7,1.6,1.2,28.6,65,74,45,61.3,14.7,16.1,10.4,12.3,10
BP_PL,Thị xã Phước Long - Bình Phước,Bình Phước,Phước Long,11.8333,106.9667,2026-03-11 01:23:38,statistical,medium,2026-03-11T01:23:38.092577,,28.5,36.1,26.6,31.1,81,85,65,74.7,1018,1019,1005,1013.1,3.6,5.8,1.0,3.4,280,346.0,0.0,0.4,0.4,0.0,0.4,61,75,45,58.5,13.1,15.3,10.9,13.0,5
BT_HD,Huyện Hàm Thuận Bắc - Bình Thuận,Bình Thuận,Hàm Thuận Bắc,11.0833,108.1167,2026-03-11 01:23:24,statistical,medium,2026-03-11T01:23:24.853673,,28.2,35.1,26.4,31.5,74,85,66,74.1,1015,1018,1005,1011.4,1.9,5.7,1.3,3.8,224,11.8,0.0,6.8,2.4,1.0,24.8,63,76,45,58.3,11.8,15.6,10.5,13.0,5
BT_PH,Huyện Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-11 01:23:24,statistical,medium,2026-03-11T01:23:24.359638,,25.5,33.1,24.0,28.7,69,85,67,76.1,1017,1020,1005,1011.6,4.7,5.8,1.3,3.7,152,352.8,0.0,7.7,7.3,0.6,15.0,57,74,48,59.2,13.6,15.3,9.9,12.4,5
BT_PT,Thành phố Phan Thiết - Bình Thuận,Bình Thuận,Phan Thiết,10.9333,108.1,2026-03-11 01:23:23,statistical,medium,2026-03-11T01:23:23.458582,,25.4,33.9,24.3,29.1,65,85,65,76.6,1007,1020,1005,1013.0,2.3,6.0,1.4,3.7,155,3.1,4.5,7.9,0.5,0.8,19.7,43,70,46,62.1,12.4,15.9,9.6,12.1,10
BT_LC,Thị xã La Gi - Bình Thuận,Bình Thuận,La Gi,10.6667,107.7667,2026-03-11 01:23:24,statistical,medium,2026-03-11T01:23:24.634797,,27.5,35.6,25.0,30.1,81,83,65,75.1,1014,1020,1005,1012.0,5.5,5.9,1.1,3.5,254,90.4,0.0,7.0,0.6,0.7,17.8,72,68,46,60.4,10.2,15.5,9.7,12.8,5
BT_PQ2,Đảo Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-11 01:23:47,statistical,medium,2026-03-11T01:23:47.892455,,28.0,36.6,26.9,31.9,80,85,67,75.7,1013,1019,1005,1012.2,3.7,5.8,1.2,3.6,180,288.6,0.0,3.9,0.6,0.2,5.1,54,71,47,58.4,12.8,15.4,10.2,12.8,5
BD_AL,Huyện An Lão - Bình Định,Bình Định,An Lão,14.5667,108.9,2026-03-11 01:23:21,statistical,medium,2026-03-11T01:23:21.384707,,27.2,34.5,25.5,30.1,74,85,65,74.3,1014,1020,1005,1012.5,3.6,6.0,1.5,3.8,7,292.4,5.0,4.9,3.7,0.4,8.6,63,77,45,58.6,12.5,15.4,10.1,12.9,10
BD_HV,Huyện Hoài Ân - Bình Định,Bình Định,Hoài Ân,14.35,108.9,2026-03-11 01:23:21,statistical,medium,2026-03-11T01:23:21.191612,,28.7,37.0,27.6,32.3,70,85,65,73.6,1010,1020,1005,1012.6,4.4,5.7,1.1,3.8,16,301.9,5.0,6.2,0.2,0.5,12.1,52,75,45,60.5,15.3,15.6,10.7,13.1,10
BD_QN,Thành phố Quy Nhơn - Bình Định,Bình Định,Quy Nhơn,13.7667,109.2333,2026-03-11 01:23:20,statistical,medium,2026-03-11T01:23:20.683977,,26.0,31.7,24.5,29.2,66,85,65,74.2,1007,1020,1005,1011.8,2.2,5.8,1.1,3.3,280,316.0,0.0,5.4,2.9,0.9,21.2,43,74,45,58.4,13.2,15.0,9.9,12.6,5
BL_HH,Huyện Hòa Bình - Bạc Liêu,Bạc Liêu,Hòa Bình,9.2833,105.6333,2026-03-11 01:23:16,statistical,medium,2026-03-11T01:23:16.289695,,28.8,35.9,26.1,31.3,70,85,65,75.4,1020,1020,1006,1013.1,3.3,5.7,1.3,3.5,22,152.2,0.0,7.3,1.0,0.8,20.1,56,77,47,62.7,13.3,15.0,9.3,12.1,5
BL_HB,Huyện Hồng Dân - Bạc Liêu,Bạc Liêu,Hồng Dân,9.55,105.4167,2026-03-11 01:23:15,statistical,medium,2026-03-11T01:23:15.184405,,25.3,34.7,25.6,29.1,75,85,66,77.6,1019,1020,1005,1012.3,5.0,5.4,1.1,3.3,326,276.6,0.0,7.2,3.7,0.9,22.0,51,73,46,61.0,11.2,15.3,10.5,12.6,5
BL_PT,Huyện Phước Long - Bạc Liêu,Bạc Liêu,Phước Long,9.4333,105.4667,2026-03-11 01:23:14,statistical,medium,2026-03-11T01:23:14.652033,,26.8,33.3,24.1,28.8,80,85,65,74.8,1015,1019,1005,1010.8,5.7,5.8,1.2,3.5,346,194.8,0.0,7.9,1.3,0.7,17.2,71,72,52,59.0,10.1,15.5,9.3,12.5,5
BL_VL,Huyện Vĩnh Lợi - Bạc Liêu,Bạc Liêu,Vĩnh Lợi,9.35,105.5667,2026-03-11 01:23:14,statistical,medium,2026-03-11T01:23:14.969466,,25.3,34.6,24.3,29.3,78,84,65,73.8,1010,1019,1005,1012.4,5.9,5.9,1.1,3.4,256,36.4,0.0,7.8,1.6,1.0,23.7,67,75,45,59.5,11.7,16.0,9.7,13.0,5
BL_DD,Huyện Đông Hải - Bạc Liêu,Bạc Liêu,Đông Hải,9.1667,105.4333,2026-03-11 01:23:15,statistical,medium,2026-03-11T01:23:15.777916,,27.5,35.0,25.2,29.8,68,85,65,73.7,1011,1020,1005,1012.6,1.2,6.0,1.2,3.4,313,125.9,0.0,4.2,0.9,0.4,8.4,46,70,43,58.3,12.3,15.9,9.9,13.0,5
BL_BL,Thành phố Bạc Liêu - Bạc Liêu,Bạc Liêu,Bạc Liêu,9.2833,105.7167,2026-03-11 01:23:14,statistical,medium,2026-03-11T01:23:14.156144,,26.0,35.2,25.2,30.1,67,85,65,74.8,1006,1020,1005,1011.2,4.8,5.9,1.2,3.6,261,251.5,0.0,7.3,0.5,1.1,26.2,46,73,45,60.7,15.5,15.8,9.5,12.7,5
BL_GD,Thị xã Giá Rai - Bạc Liêu,Bạc Liêu,Giá Rai,9.2333,105.4667,2026-03-11 01:23:14,statistical,medium,2026-03-11T01:23:14.227247,,26.7,35.9,26.2,31.0,85,85,66,75.8,1015,1020,1006,1011.4,1.4,5.8,1.1,3.4,164,272.5,0.0,5.7,0.2,0.4,10.1,59,74,46,61.3,9.4,15.6,10.5,12.7,5
BG_LN,Huyện Lạng Giang - Bắc Giang,Bắc Giang,Lạng Giang,21.35,106.25,2026-03-11 01:23:37,statistical,medium,2026-03-11T01:23:37.494670,,22.7,29.5,19.9,25.0,83,90,75,82.8,1017,1020,1005,1011.0,1.8,5.9,1.1,3.6,159,137.7,4.9,6.0,0.1,1.2,29.9,73,77,52,66.1,11.5,14.1,9.1,11.6,5
BG_YL,Huyện Yên Thế - Bắc Giang,Bắc Giang,Yên Thế,21.5167,106.1167,2026-03-11 01:23:37,statistical,medium,2026-03-11T01:23:37.512273,,20.5,29.6,19.3,24.5,89,88,76,81.0,1017,1020,1005,1013.1,4.9,5.9,1.2,3.8,171,156.9,0.0,6.5,0.2,1.3,30.8,67,71,51,62.5,9.4,13.4,8.8,11.6,10
BG_BG,Thành phố Bắc Giang - Bắc Giang,Bắc Giang,Bắc Giang,21.2667,106.2,2026-03-11 01:23:37,statistical,medium,2026-03-11T01:23:37.170326,,20.3,28.8,18.8,23.3,89,90,75,82.5,1009,1020,1005,1012.3,5.6,5.9,1.1,3.3,224,279.5,0.0,7.0,0.3,1.9,46.8,61,80,52,67.1,10.0,14.5,9.3,11.6,10
BK_BB,Huyện Ba Bể - Bắc Kạn,Bắc Kạn,Ba Bể,22.4167,105.75,2026-03-11 01:23:30,statistical,medium,2026-03-11T01:23:30.105419,,22.8,30.2,21.0,25.1,76,90,76,82.3,1018,1019,1006,1013.5,4.4,6.0,1.5,3.5,43,347.4,0.0,7.7,2.8,1.6,38.2,69,81,53,67.5,12.0,13.9,9.7,11.9,0
BK_PT,Huyện Pác Nặm - Bắc Kạn,Bắc Kạn,Pác Nặm,22.6333,105.6667,2026-03-11 01:23:30,statistical,medium,2026-03-11T01:23:30.132916,,17.6,25.9,15.8,20.8,75,90,76,81.2,1015,1020,1005,1012.4,5.0,6.0,1.1,3.7,131,199.0,1.5,6.2,1.1,0.8,20.2,67,78,51,65.2,14.3,14.5,8.9,11.8,5
BK_BK,Thành phố Bắc Kạn - Bắc Kạn,Bắc Kạn,Bắc Kạn,22.15,105.8333,2026-03-11 01:23:30,statistical,medium,2026-03-11T01:23:30.370147,,16.5,25.0,15.5,20.4,87,90,76,82.0,1018,1020,1005,1012.5,3.4,5.8,1.1,3.4,158,251.5,4.9,6.1,1.5,1.1,26.1,67,77,53,64.7,9.0,14.1,9.0,11.8,15
BN_YL,Huyện Yên Phong - Bắc Ninh,Bắc Ninh,Yên Phong,21.2,105.95,2026-03-11 01:23:34,statistical,medium,2026-03-11T01:23:34.404900,,20.1,27.0,18.0,23.1,86,90,75,82.9,1005,1020,1005,1012.7,5.1,5.9,1.1,3.1,354,342.5,0.0,7.0,2.1,1.2,28.3,66,81,55,66.2,10.2,14.3,8.6,11.7,10
BN_BN,Thành phố Bắc Ninh - Bắc Ninh,Bắc Ninh,Bắc Ninh,21.1861,106.0764,2026-03-11 01:23:33,statistical,medium,2026-03-11T01:23:33.791134,,18.2,26.9,16.6,21.5,82,90,75,83.2,1013,1020,1005,1013.0,2.7,5.7,1.1,3.2,19,296.2,0.0,4.6,0.5,0.4,9.6,55,76,56,66.8,10.2,13.7,9.4,11.8,0
BN_TS,Thành phố Từ Sơn - Bắc Ninh,Bắc Ninh,Từ Sơn,21.1167,105.9667,2026-03-11 01:23:34,statistical,medium,2026-03-11T01:23:34.491902,,17.0,24.4,15.8,20.8,75,89,75,82.8,1007,1020,1005,1014.0,2.9,5.9,1.3,3.4,45,63.9,3.4,7.5,0.3,1.4,34.5,64,77,54,66.0,13.6,14.1,9.1,11.5,5
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ba Tri,10.0667,106.6,2026-03-11 01:23:03,statistical,medium,2026-03-11T01:23:03.278379,,26.4,35.3,25.1,30.1,78,85,66,75.7,1006,1019,1006,1012.7,1.6,5.3,1.2,3.2,171,349.6,0.0,6.0,0.2,0.3,7.7,56,71,46,59.7,14.3,15.0,10.4,12.7,5
BT_BH,Huyện Bình Đại - Bến Tre,Bến Tre,Bình Đại,10.1833,106.7,2026-03-11 01:23:03,statistical,medium,2026-03-11T01:23:03.562877,,29.0,36.0,26.9,32.1,78,85,65,76.2,1009,1018,1005,1011.4,2.8,5.9,1.1,3.4,119,314.9,0.0,5.2,0.3,0.6,14.6,59,73,47,60.4,10.6,15.1,10.7,13.0,5
BT_CL,Huyện Châu Thành - Bến Tre,Bến Tre,Châu Thành,10.3,106.2667,2026-03-11 01:23:04,statistical,medium,2026-03-11T01:23:04.070322,,25.4,33.8,24.7,29.2,83,85,65,76.7,1016,1020,1005,1013.2,1.6,5.7,1.0,3.4,295,103.3,0.0,6.5,1.3,0.6,14.0,60,74,46,59.7,11.8,15.3,9.9,12.3,5
BT_CT,Huyện Chợ Lách - Bến Tre,Bến Tre,Chợ Lách,10.2667,106.15,2026-03-11 01:23:04,statistical,medium,2026-03-11T01:23:04.524045,,26.1,34.9,24.6,29.5,74,85,67,76.2,1013,1020,1007,1014.2,5.4,6.0,1.1,3.7,152,65.3,0.0,5.1,0.8,0.8,18.9,58,77,49,62.0,13.3,15.6,9.5,12.9,5
BT_GD,Huyện Giồng Trôm - Bến Tre,Bến Tre,Giồng Trôm,10.1667,106.4667,2026-03-11 01:23:04,statistical,medium,2026-03-11T01:23:04.241685,,29.5,36.0,27.4,32.3,80,84,66,75.7,1005,1020,1005,1014.2,2.1,5.7,1.1,3.7,164,310.4,0.0,7.2,2.1,1.0,24.6,63,77,45,61.0,11.2,14.9,10.3,12.3,5
BT_MB,Huyện Mỏ Cày Bắc - Bến Tre,Bến Tre,Mỏ Cày Bắc,10.1333,106.3,2026-03-11 01:23:04,statistical,medium,2026-03-11T01:23:04.593754,,29.0,34.8,27.9,31.4,83,82,65,73.3,1020,1020,1005,1012.3,5.7,5.9,1.0,3.6,106,91.3,2.6,5.8,1.0,0.9,21.4,76,70,45,59.4,10.0,15.9,11.0,13.3,10
BT_MN,Huyện Mỏ Cày Nam - Bến Tre,Bến Tre,Mỏ Cày Nam,10.0667,106.3333,2026-03-11 01:23:04,statistical,medium,2026-03-11T01:23:04.761407,,27.9,35.9,26.9,31.1,73,85,65,75.6,1006,1019,1005,1010.9,5.8,5.6,1.0,3.2,221,223.5,0.0,6.7,2.2,0.9,20.5,62,73,50,61.2,14.0,15.8,10.0,12.6,5
BT_TP,Huyện Thạnh Phú - Bến Tre,Bến Tre,Thạnh Phú,9.9333,106.5333,2026-03-11 01:23:05,statistical,medium,2026-03-11T01:23:05.837199,,25.2,34.1,24.9,28.9,83,82,66,72.3,1017,1020,1005,1011.2,5.2,5.9,1.0,3.3,167,62.9,0.0,6.8,1.1,0.7,16.0,69,74,47,56.8,12.4,15.9,11.0,13.1,5
BT_BT,Thành phố Bến Tre - Bến Tre,Bến Tre,Bến Tre,10.2333,106.3833,2026-03-11 01:23:03,statistical,medium,2026-03-11T01:23:03.277204,,28.5,35.6,26.1,30.8,84,84,65,73.0,1007,1020,1005,1013.2,5.6,5.9,1.2,3.3,221,155.1,0.0,6.8,1.2,0.8,18.8,74,75,44,56.5,12.8,15.7,11.1,13.1,5
CB_BL,Huyện Bảo Lâm - Cao Bằng,Cao Bằng,Bảo Lâm,22.8667,105.5,2026-03-11 01:23:28,statistical,medium,2026-03-11T01:23:28.682472,,20.2,27.6,19.9,23.9,83,90,76,83.8,1007,1020,1005,1013.2,4.3,5.9,1.2,3.8,266,175.1,0.0,6.5,2.1,1.7,39.8,57,77,50,65.2,13.0,13.9,8.7,11.3,0
CB_BC,Huyện Bảo Lạc - Cao Bằng,Cao Bằng,Bảo Lạc,22.95,105.7333,2026-03-11 01:23:29,statistical,medium,2026-03-11T01:23:29.758223,,22.4,31.3,20.8,25.8,85,90,75,81.5,1016,1020,1005,1013.6,2.9,6.0,1.1,3.7,328,283.0,0.0,6.1,0.4,0.7,17.5,67,74,51,64.8,12.4,14.5,8.9,11.8,0
