station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
AG_AP,Thị xã Tân Châu - An Giang,An Giang,Tân Châu,10.8,105.2167,2026-03-10 17:43:49,statistical,medium,2026-03-10T17:43:49.562666,,33.6,37.1,26.9,31.9,82,84,65,71.0,1012.0,1020.0,1006.0,1012.1,1.9,5.9,1.2,3.7,203,359.0,0.0,5.0,1.1,0.4,10.6,73,71,42,57.0,9.8,16.2,10.8,13.5,10
BR_CH,Huyện Châu Đức - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Châu Đức,10.65,107.25,2026-03-10 17:43:36,openmeteo,high,2026-03-10T17:30,,28.2,34.3,22.4,27.0,68,96,37,68.1,1010.7,1015.2,1007.9,1011.5,17.1,25.5,0.0,11.9,97,91.1,0.1,0.7,0.1,0.2,3.7,45,100,0,51.2,24.1,24.1,9.6,23.9,30
BR_CD,Huyện Côn Đảo - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-10 17:43:28,openmeteo,high,2026-03-10T17:30,,26.7,27.1,25.9,26.4,81,84,74,79.2,1010.8,1014.6,1008.5,1011.6,28.9,37.2,22.1,30.1,71,69.9,0.0,0.0,0.0,0.0,0.0,37,100,8,49.3,24.1,24.1,24.1,24.1,5
BR_LD,Huyện Long Điền - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Long Điền,10.4667,107.2333,2026-03-10 17:43:32,openmeteo,high,2026-03-10T17:30,,28.5,33.6,23.8,27.6,68,92,44,68.5,1010.8,1015.1,1008.3,1011.5,21.3,28.0,0.0,15.0,93,89.3,0.0,1.2,0.1,0.2,4.2,50,100,0,51.1,24.1,24.1,22.2,24.1,5
BR_XM,Huyện Xuyên Mộc - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Xuyên Mộc,10.6333,107.4333,2026-03-10 17:43:40,openmeteo,high,2026-03-10T17:30,,28.0,34.0,22.0,26.6,70,96,38,70.4,1010.9,1015.3,1008.0,1011.6,15.9,24.2,0.4,10.3,96,85.3,0.1,0.4,0.1,0.1,2.2,59,100,0,51.9,24.1,24.1,13.6,24.0,30
BR_DD,Huyện Đất Đỏ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Đất Đỏ,10.5,107.2833,2026-03-10 17:43:30,openmeteo,high,2026-03-10T17:30,,28.5,33.6,23.8,27.5,68,92,44,68.5,1010.8,1015.1,1008.3,1011.5,21.3,28.0,0.0,15.0,93,89.3,0.0,1.2,0.1,0.2,4.2,50,100,0,51.1,24.1,24.1,22.2,24.1,5
BR_BR,Thành phố Bà Rịa - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Bà Rịa,10.5,107.1833,2026-03-10 17:43:39,statistical,medium,2026-03-10T17:43:39.720673,,31.3,36.1,25.3,30.7,81,85,65,76.6,1017.0,1019.0,1005.0,1012.5,5.0,5.6,1.1,3.4,272,335.6,0.0,7.9,0.5,1.6,38.3,62,75,42,61.8,10.1,15.2,10.1,12.4,10
BR_VT,Thành phố Vũng Tàu - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Vũng Tàu,10.346,107.0843,2026-03-10 17:43:36,statistical,medium,2026-03-10T17:43:36.359639,,29.9,34.8,24.6,29.7,76,85,65,74.0,1011.0,1020.0,1006.0,1012.0,5.0,5.9,1.3,4.1,328,27.9,0.0,7.1,1.0,0.8,19.2,66,74,44,57.8,11.6,15.3,10.5,12.7,5
BR_PT,Thị xã Phú Mỹ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Phú Mỹ,10.6,107.05,2026-03-10 17:43:29,openmeteo,high,2026-03-10T17:30,,29.5,34.3,24.0,27.8,68,93,37,68.6,1010.5,1015.1,1007.8,1011.3,12.8,21.3,0.4,8.1,122,101.7,0.0,0.6,0.1,0.0,1.1,59,100,0,50.8,24.1,24.1,8.0,24.0,5
BR_CD2,Đảo Côn Sơn - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-10 17:50:04,statistical,medium,2026-03-10T17:50:04.107731,,29.7,34.3,24.2,29.4,77,85,65,74.2,1013.0,1020.0,1005.0,1012.8,5.2,6.0,1.5,3.8,240,17.5,4.7,5.3,1.5,0.4,10.6,51,71,46,58.7,13.1,15.1,10.1,12.8,10
BD_BA,Huyện Bàu Bàng - Bình Dương,Bình Dương,Bàu Bàng,11.25,106.8,2026-03-10 17:43:12,statistical,medium,2026-03-10T17:43:12.813879,,32.7,36.5,26.8,30.8,84,85,66,76.8,1007.0,1020.0,1005.0,1012.2,4.6,5.9,1.1,3.4,82,344.0,0.0,5.6,1.0,0.7,17.9,74,75,48,61.8,10.8,14.9,10.2,12.6,10
BD_BC,Huyện Bắc Tân Uyên - Bình Dương,Bình Dương,Bắc Tân Uyên,11.1667,106.8667,2026-03-10 17:43:06,openmeteo,high,2026-03-10T17:30,,29.4,35.4,22.0,28.0,68,92,31,63.8,1010.4,1015.1,1007.0,1011.2,11.5,18.4,0.4,5.5,148,121.8,0.1,0.7,0.1,0.1,1.9,87,100,0,50.8,24.1,24.1,16.8,24.1,5
BD_DH,Huyện Dầu Tiếng - Bình Dương,Bình Dương,Dầu Tiếng,11.2667,106.3667,2026-03-10 17:43:11,statistical,medium,2026-03-10T17:43:11.387052,,31.6,35.9,25.0,30.3,66,85,65,76.5,1014.0,1020.0,1006.0,1012.5,2.2,5.8,1.1,3.6,65,57.3,3.5,7.4,3.0,0.6,13.6,62,74,42,60.8,14.7,15.7,9.4,12.4,15
BD_PG,Huyện Phú Giáo - Bình Dương,Bình Dương,Phú Giáo,11.3333,106.7667,2026-03-10 17:43:14,statistical,medium,2026-03-10T17:43:14.777327,,33.6,35.8,27.4,31.7,66,85,65,75.3,1009.0,1019.0,1006.0,1012.6,3.6,5.0,1.0,3.1,355,326.4,0.0,3.3,3.3,0.1,3.3,57,75,45,58.0,13.4,15.9,9.4,12.6,10
BD_TDM,Thành phố Thủ Dầu Một - Bình Dương,Bình Dương,Thủ Dầu Một,10.9804,106.6519,2026-03-10 17:43:03,statistical,medium,2026-03-10T17:43:03.320903,,30.1,33.5,23.6,28.5,70,85,65,76.3,1009.0,1020.0,1005.0,1013.2,5.2,5.9,1.1,3.6,333,263.0,0.0,6.7,2.8,1.1,26.6,50,74,46,61.1,14.9,14.8,10.1,12.3,10
BD_BG,Thị xã Bến Cát - Bình Dương,Bình Dương,Bến Cát,11.15,106.6,2026-03-10 17:43:00,statistical,medium,2026-03-10T17:43:00.128916,,31.5,35.0,25.1,30.1,82,85,65,73.4,1011.0,1020.0,1007.0,1013.6,3.7,6.0,1.4,4.0,155,270.2,4.8,7.6,0.2,0.8,19.7,61,70,42,58.1,10.4,15.3,10.6,12.9,15
BD_DT,Thị xã Dĩ An - Bình Dương,Bình Dương,Dĩ An,10.9,106.7667,2026-03-10 17:43:03,statistical,medium,2026-03-10T17:43:03.404583,,29.9,33.5,25.3,29.5,68,85,66,72.9,1005.0,1020.0,1005.0,1013.3,2.0,5.9,1.2,4.0,193,246.4,0.0,5.5,2.7,0.7,16.6,60,69,44,56.5,12.9,15.2,11.3,13.5,5
BD_TN,Thị xã Thuận An - Bình Dương,Bình Dương,Thuận An,10.9333,106.7,2026-03-10 17:43:00,statistical,medium,2026-03-10T17:43:00.391962,,31.7,35.7,25.5,30.5,67,85,65,75.0,1007.0,1020.0,1005.0,1013.1,3.3,6.0,1.1,3.4,217,202.3,0.0,7.4,3.6,0.6,15.2,44,68,42,59.0,13.7,15.7,10.3,12.4,10
BD_TU,Thị xã Tân Uyên - Bình Dương,Bình Dương,Tân Uyên,11.0667,106.8,2026-03-10 17:42:58,statistical,medium,2026-03-10T17:42:58.246574,,29.9,31.7,23.6,28.6,69,82,66,74.8,1013.0,1020.0,1005.0,1013.9,2.2,5.8,1.1,3.7,287,221.4,0.0,7.0,0.1,0.3,7.1,45,70,48,58.0,13.5,15.7,10.1,12.8,5
BP_DX,Thành phố Đồng Xoài - Bình Phước,Bình Phước,Đồng Xoài,11.5349,106.8823,2026-03-10 17:49:05,statistical,medium,2026-03-10T17:49:05.373959,,32.2,36.4,26.7,31.7,85,85,67,75.0,1012.0,1020.0,1005.0,1010.2,5.5,6.0,1.0,3.7,339,224.2,0.0,7.1,0.3,1.1,25.7,60,77,48,61.2,9.4,15.5,9.6,12.7,10
BP_BL,Thị xã Bình Long - Bình Phước,Bình Phước,Bình Long,11.65,106.6,2026-03-10 17:48:59,openmeteo,high,2026-03-10T17:45,,31.1,36.3,21.1,28.4,49,91,30,59.4,1010.1,1015.1,1006.7,1011.2,8.4,15.7,0.4,5.5,43,39.3,0.0,0.4,0.1,0.0,0.8,84,100,0,48.0,24.1,24.1,21.1,24.1,10
BP_PL,Thị xã Phước Long - Bình Phước,Bình Phước,Phước Long,11.8333,106.9667,2026-03-10 17:48:57,openmeteo,high,2026-03-10T17:45,,30.4,35.7,19.9,27.8,50,90,29,58.8,1010.5,1015.3,1006.8,1011.4,12.9,16.6,0.4,4.9,60,51.3,0.0,0.2,0.2,0.0,0.6,49,100,0,39.6,24.1,24.1,24.1,24.1,10
BT_HD,Huyện Hàm Thuận Bắc - Bình Thuận,Bình Thuận,Hàm Thuận Bắc,11.0833,108.1167,2026-03-10 17:47:41,statistical,medium,2026-03-10T17:47:41.809669,,32.9,37.8,29.7,32.4,83,84,65,74.2,1011.0,1020.0,1005.0,1011.6,5.1,5.8,1.3,3.4,106,209.9,0.0,7.7,0.7,1.0,24.9,67,70,52,59.8,10.9,15.4,10.0,12.7,10
BT_PH,Huyện Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-10 17:47:35,openmeteo,high,2026-03-10T17:45,,25.4,25.8,24.8,25.3,86,87,74,83.0,1011.9,1015.7,1009.2,1012.3,41.8,47.6,28.9,38.4,44,42.7,0.0,0.0,0.0,0.0,0.0,66,100,10,53.0,24.1,24.1,24.1,24.1,15
BT_PT,Thành phố Phan Thiết - Bình Thuận,Bình Thuận,Phan Thiết,10.9333,108.1,2026-03-10 17:47:40,statistical,medium,2026-03-10T17:47:40.714690,,32.1,36.6,26.1,30.8,84,85,65,73.7,1013.0,1020.0,1005.0,1013.1,4.5,5.8,1.1,3.6,266,14.7,0.0,4.6,0.1,0.3,7.0,73,75,43,59.3,12.3,15.7,10.3,13.0,10
BT_LC,Thị xã La Gi - Bình Thuận,Bình Thuận,La Gi,10.6667,107.7667,2026-03-10 17:47:39,statistical,medium,2026-03-10T17:47:39.240767,,31.3,35.7,25.3,31.0,83,85,65,74.5,1012.0,1020.0,1005.0,1013.2,2.1,5.3,1.4,3.0,223,2.9,0.0,6.6,0.5,0.8,19.2,62,76,42,57.0,12.5,15.7,9.8,12.9,10
BT_PQ2,Đảo Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-10 17:50:10,statistical,medium,2026-03-10T17:50:10.902212,,29.9,32.9,25.1,29.2,81,84,66,73.8,1008.0,1020.0,1005.0,1013.6,2.2,5.7,1.1,3.1,18,340.6,0.0,8.0,2.2,1.5,35.3,73,74,46,59.6,10.3,15.7,9.6,12.9,5
BD_AL,Huyện An Lão - Bình Định,Bình Định,An Lão,14.5667,108.9,2026-03-10 17:47:05,openmeteo,high,2026-03-10T17:45,,21.4,26.2,19.3,21.7,89,100,60,88.5,1018.0,1020.5,1013.6,1017.5,9.4,16.6,1.8,6.8,23,14.0,0.0,0.5,0.1,0.3,6.3,100,100,58,89.7,16.3,24.1,6.8,20.0,10
BD_HV,Huyện Hoài Ân - Bình Định,Bình Định,Hoài Ân,14.35,108.9,2026-03-10 17:47:02,openmeteo,high,2026-03-10T17:45,,20.6,25.5,18.0,20.9,83,92,54,80.1,1017.2,1019.8,1013.3,1016.9,10.7,21.1,3.5,9.7,33,27.2,0.0,0.1,0.1,0.0,0.8,97,100,38,82.4,16.2,24.1,8.3,21.2,0
BD_QN,Thành phố Quy Nhơn - Bình Định,Bình Định,Quy Nhơn,13.7667,109.2333,2026-03-10 17:47:08,statistical,medium,2026-03-10T17:47:08.815220,,32.5,37.4,27.1,32.3,66,84,65,76.2,1016.0,1020.0,1006.0,1013.7,2.1,5.6,1.2,3.4,73,8.3,0.0,7.4,2.9,0.9,20.5,58,76,45,62.1,13.6,15.9,10.3,12.6,10
BL_HH,Huyện Hòa Bình - Bạc Liêu,Bạc Liêu,Hòa Bình,9.2833,105.6333,2026-03-10 17:46:30,openmeteo,high,2026-03-10T17:45,,28.9,33.4,24.4,27.7,64,92,36,69.9,1010.8,1014.7,1007.9,1011.4,22.3,28.8,8.3,17.9,89,89.6,0.0,0.5,0.1,0.0,0.7,28,100,0,54.7,24.1,24.1,18.4,24.1,5
BL_HB,Huyện Hồng Dân - Bạc Liêu,Bạc Liêu,Hồng Dân,9.55,105.4167,2026-03-10 17:46:25,openmeteo,high,2026-03-10T17:45,,29.8,34.2,23.5,27.6,60,94,35,71.3,1010.5,1014.7,1007.5,1011.3,12.4,23.7,4.8,12.8,98,92.1,0.0,0.6,0.1,0.0,1.2,75,100,10,57.9,24.1,24.1,12.3,23.9,5
BL_PT,Huyện Phước Long - Bạc Liêu,Bạc Liêu,Phước Long,9.4333,105.4667,2026-03-10 17:46:32,statistical,medium,2026-03-10T17:46:32.391409,,29.4,33.3,25.1,28.8,81,84,65,74.8,1007.0,1020.0,1005.0,1012.2,5.2,5.7,1.0,3.7,322,347.2,0.0,4.6,2.4,0.3,7.0,63,74,47,63.0,10.6,14.8,10.2,13.0,5
BL_VL,Huyện Vĩnh Lợi - Bạc Liêu,Bạc Liêu,Vĩnh Lợi,9.35,105.5667,2026-03-10 17:46:28,openmeteo,high,2026-03-10T17:45,,28.9,33.4,24.4,27.7,64,92,36,69.9,1010.8,1014.7,1007.9,1011.4,22.3,28.8,8.3,17.9,89,89.6,0.0,0.5,0.1,0.0,0.7,28,100,0,54.7,24.1,24.1,18.4,24.1,5
BL_DD,Huyện Đông Hải - Bạc Liêu,Bạc Liêu,Đông Hải,9.1667,105.4333,2026-03-10 17:46:29,openmeteo,high,2026-03-10T17:45,,28.5,32.8,24.5,27.4,69,92,43,73.1,1010.8,1014.6,1008.0,1011.4,22.9,31.1,9.0,18.5,98,91.5,0.0,1.1,0.1,0.1,3.2,23,100,0,55.4,24.1,24.1,18.4,24.1,5
BL_BL,Thành phố Bạc Liêu - Bạc Liêu,Bạc Liêu,Bạc Liêu,9.2833,105.7167,2026-03-10 17:46:19,openmeteo,high,2026-03-10T17:45,,28.5,32.9,25.0,27.9,66,89,39,69.4,1011.0,1014.8,1008.2,1011.5,25.1,31.8,11.4,21.5,82,86.8,0.0,0.0,0.0,0.0,0.0,33,100,0,52.6,24.1,24.1,18.4,24.1,5
BL_GD,Thị xã Giá Rai - Bạc Liêu,Bạc Liêu,Giá Rai,9.2333,105.4667,2026-03-10 17:46:24,openmeteo,high,2026-03-10T17:45,,29.2,33.9,24.0,27.5,63,94,37,71.8,1010.6,1014.6,1007.6,1011.3,18.5,25.2,6.8,14.6,97,90.9,0.0,0.3,0.1,0.0,0.8,54,100,0,56.9,24.1,24.1,18.4,24.1,5
BG_LN,Huyện Lạng Giang - Bắc Giang,Bắc Giang,Lạng Giang,21.35,106.25,2026-03-10 17:49:02,statistical,medium,2026-03-10T17:49:02.934970,,27.7,31.7,21.0,25.9,82,90,75,83.2,1005.0,1020.0,1007.0,1014.1,5.7,6.0,1.2,3.7,320,204.7,0.0,7.0,0.6,1.1,26.0,61,77,53,65.7,11.8,13.8,9.6,11.6,5
BG_YL,Huyện Yên Thế - Bắc Giang,Bắc Giang,Yên Thế,21.5167,106.1167,2026-03-10 17:49:07,statistical,medium,2026-03-10T17:49:07.229864,,23.6,27.8,18.4,23.7,90,90,75,81.7,1008.0,1020.0,1006.0,1012.5,1.2,6.0,1.3,3.9,212,282.8,2.5,4.7,0.1,0.5,12.1,73,77,51,65.4,10.0,13.5,9.4,11.4,15
BG_BG,Thành phố Bắc Giang - Bắc Giang,Bắc Giang,Bắc Giang,21.2667,106.2,2026-03-10 17:48:55,openmeteo,high,2026-03-10T17:45,,22.5,26.1,16.0,21.0,57,94,49,76.5,1018.7,1025.5,1012.6,1018.9,4.2,13.2,0.4,5.2,70,122.8,0.0,0.2,0.1,0.1,1.8,16,100,9,80.5,24.1,24.1,19.3,24.1,0
BK_BB,Huyện Ba Bể - Bắc Kạn,Bắc Kạn,Ba Bể,22.4167,105.75,2026-03-10 17:47:57,openmeteo,high,2026-03-10T17:45,,19.5,22.7,13.3,18.7,72,91,60,81.4,1019.4,1025.8,1013.3,1019.5,5.1,8.6,0.4,4.1,135,151.0,0.0,0.0,0.0,0.0,0.0,90,100,28,89.3,24.1,24.1,20.1,24.0,0
BK_PT,Huyện Pác Nặm - Bắc Kạn,Bắc Kạn,Pác Nặm,22.6333,105.6667,2026-03-10 17:47:59,openmeteo,high,2026-03-10T17:45,,19.4,21.4,13.1,18.1,70,94,54,82.6,1019.1,1025.8,1013.3,1019.4,5.5,7.3,0.7,3.8,169,162.8,0.0,0.1,0.1,0.0,0.2,52,100,38,90.2,24.1,24.1,20.5,24.0,0
BK_BK,Thành phố Bắc Kạn - Bắc Kạn,Bắc Kạn,Bắc Kạn,22.15,105.8333,2026-03-10 17:48:10,statistical,medium,2026-03-10T17:48:10.121912,,25.6,27.9,19.1,24.1,85,90,75,83.3,1019.0,1020.0,1005.0,1011.9,1.5,6.0,1.0,3.4,215,284.6,0.0,6.9,1.4,0.9,21.9,72,81,54,67.3,10.8,13.8,8.8,11.3,5
BN_YL,Huyện Yên Phong - Bắc Ninh,Bắc Ninh,Yên Phong,21.2,105.95,2026-03-10 17:48:50,statistical,medium,2026-03-10T17:48:50.340625,,22.5,25.9,16.3,20.7,76,90,75,82.2,1005.0,1020.0,1005.0,1012.6,3.6,5.6,1.7,3.6,350,330.2,1.9,7.7,0.4,1.1,25.8,66,77,51,67.4,12.8,14.3,9.4,11.8,5
BN_BN,Thành phố Bắc Ninh - Bắc Ninh,Bắc Ninh,Bắc Ninh,21.1861,106.0764,2026-03-10 17:48:40,statistical,medium,2026-03-10T17:48:40.495923,,23.0,27.1,17.7,22.0,90,90,75,81.8,1014.0,1020.0,1005.0,1013.5,4.5,5.7,1.2,3.7,114,92.2,1.1,7.6,3.4,2.0,48.3,78,78,56,67.2,10.3,13.8,8.9,11.8,15
BN_TS,Thành phố Từ Sơn - Bắc Ninh,Bắc Ninh,Từ Sơn,21.1167,105.9667,2026-03-10 17:48:45,statistical,medium,2026-03-10T17:48:45.749438,,26.0,30.1,20.5,25.2,81,90,75,82.5,1018.0,1020.0,1005.0,1012.5,2.3,5.9,1.4,4.2,132,76.6,1.6,6.2,0.5,1.5,35.5,60,75,52,65.0,10.9,13.8,9.2,11.5,10
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ba Tri,10.0667,106.6,2026-03-10 17:45:17,statistical,medium,2026-03-10T17:45:17.683254,,32.2,37.4,27.0,31.8,81,82,65,74.9,1016.0,1018.0,1005.0,1011.7,1.8,5.5,1.1,3.7,328,134.6,0.0,7.5,2.9,1.1,27.4,68,74,44,59.5,11.4,14.9,10.0,12.7,10
BT_BH,Huyện Bình Đại - Bến Tre,Bến Tre,Bình Đại,10.1833,106.7,2026-03-10 17:45:09,openmeteo,high,2026-03-10T17:45,,27.8,33.4,24.0,27.6,70,91,44,70.3,1011.1,1015.0,1008.3,1011.5,19.2,25.0,2.6,15.0,96,91.0,0.0,0.7,0.1,0.0,1.2,8,100,0,53.6,24.1,24.1,24.1,24.1,5
BT_CL,Huyện Châu Thành - Bến Tre,Bến Tre,Châu Thành,10.3,106.2667,2026-03-10 17:45:12,openmeteo,high,2026-03-10T17:45,,29.2,33.8,24.3,28.0,64,91,40,69.0,1010.7,1014.9,1007.7,1011.4,17.1,24.1,0.0,12.8,108,92.8,0.0,0.1,0.1,0.0,0.1,44,100,0,51.5,24.1,24.1,9.5,24.0,5
BT_CT,Huyện Chợ Lách - Bến Tre,Bến Tre,Chợ Lách,10.2667,106.15,2026-03-10 17:45:22,statistical,medium,2026-03-10T17:45:22.666222,,31.3,35.5,25.0,30.4,68,85,66,77.2,1017.0,1020.0,1005.0,1011.7,6.0,5.6,1.5,3.7,250,3.6,0.0,7.3,2.4,0.7,17.0,47,71,44,60.2,12.8,15.4,10.1,12.4,10
BT_GD,Huyện Giồng Trôm - Bến Tre,Bến Tre,Giồng Trôm,10.1667,106.4667,2026-03-10 17:45:23,statistical,medium,2026-03-10T17:45:23.354743,,31.6,36.2,26.3,30.9,74,84,65,73.8,1006.0,1020.0,1005.0,1010.6,2.7,6.0,1.1,3.9,255,103.2,3.0,7.0,0.3,0.7,17.8,62,76,45,59.0,11.3,15.2,9.9,12.7,15
BT_MB,Huyện Mỏ Cày Bắc - Bến Tre,Bến Tre,Mỏ Cày Bắc,10.1333,106.3,2026-03-10 17:45:23,statistical,medium,2026-03-10T17:45:23.534587,,30.6,34.0,25.2,29.3,79,84,65,74.0,1010.0,1018.0,1006.0,1012.6,2.1,5.2,1.2,3.3,106,319.5,0.0,7.4,2.2,0.7,16.7,61,74,44,58.2,12.8,15.6,10.6,12.7,10
BT_MN,Huyện Mỏ Cày Nam - Bến Tre,Bến Tre,Mỏ Cày Nam,10.0667,106.3333,2026-03-10 17:45:27,openmeteo,high,2026-03-10T17:45,,28.6,34.3,23.9,27.8,66,91,38,68.9,1010.8,1014.9,1008.0,1011.4,18.1,24.4,1.3,13.6,103,92.4,0.0,0.1,0.1,0.0,0.1,41,100,0,52.9,24.1,24.1,18.3,24.0,5
BT_TP,Huyện Thạnh Phú - Bến Tre,Bến Tre,Thạnh Phú,9.9333,106.5333,2026-03-10 17:45:28,statistical,medium,2026-03-10T17:45:28.768656,,31.8,35.2,26.8,31.8,66,84,65,74.1,1018.0,1020.0,1009.0,1014.0,3.3,5.7,1.0,3.2,300,248.8,0.0,4.2,4.2,0.4,8.4,56,72,44,57.5,13.0,16.0,9.6,12.9,10
BT_BT,Thành phố Bến Tre - Bến Tre,Bến Tre,Bến Tre,10.2333,106.3833,2026-03-10 17:45:17,statistical,medium,2026-03-10T17:45:17.036701,,29.6,34.8,25.5,29.9,76,83,65,73.5,1010.0,1020.0,1005.0,1013.5,2.1,6.0,1.3,3.0,257,67.2,1.9,5.3,0.1,0.8,19.0,62,75,44,57.6,11.3,15.0,9.7,12.6,10
