station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
AG_AP,Thị xã Tân Châu - An Giang,An Giang,Tân Châu,10.8,105.2167,2026-03-17 14:54:06,openmeteo,high,2026-03-17T14:45,,33.5,35.1,22.1,28.2,42,94,41,68.0,1008.8,1014.9,1007.1,1011.0,7.6,13.7,2.0,7.2,93,134.9,0.0,0.0,0.0,0.0,0.0,81,100,0,59.7,24.1,24.1,11.4,23.9,10
BR_CH,Huyện Châu Đức - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Châu Đức,10.65,107.25,2026-03-17 14:54:05,openmeteo,high,2026-03-17T14:45,,30.7,33.9,23.8,27.2,50,89,39,70.0,1009.4,1014.5,1007.9,1011.4,19.5,23.5,11.8,16.5,124,111.8,0.0,0.0,0.0,0.0,0.0,66,91,0,57.4,24.1,24.1,20.2,24.1,10
BR_CD,Huyện Côn Đảo - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-17 14:54:04,openmeteo,high,2026-03-17T14:45,,26.2,27.0,25.2,26.1,76,86,73,80.0,1010.2,1014.4,1008.8,1011.5,21.1,27.1,9.9,18.2,76,85.9,0.0,0.0,0.0,0.0,0.0,45,100,0,46.4,24.1,24.1,24.1,24.1,5
BR_LD,Huyện Long Điền - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Long Điền,10.4667,107.2333,2026-03-17 14:54:05,openmeteo,high,2026-03-17T14:45,,30.8,33.1,24.8,27.5,51,86,45,70.9,1009.7,1014.5,1008.2,1011.5,21.9,25.3,12.8,18.0,120,109.2,0.0,0.0,0.0,0.0,0.0,0,92,0,52.5,24.1,24.1,22.9,24.1,10
BR_XM,Huyện Xuyên Mộc - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Xuyên Mộc,10.6333,107.4333,2026-03-17 14:54:05,openmeteo,high,2026-03-17T14:45,,30.5,34.0,23.2,26.9,50,91,40,71.6,1009.5,1014.7,1008.1,1011.5,17.8,22.1,9.4,14.7,126,109.2,0.0,0.0,0.0,0.0,0.0,47,90,0,56.4,24.1,24.1,14.5,24.0,10
BR_DD,Huyện Đất Đỏ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Đất Đỏ,10.5,107.2833,2026-03-17 14:54:04,openmeteo,high,2026-03-17T14:45,,30.8,33.0,24.8,27.5,51,86,45,70.9,1009.7,1014.5,1008.2,1011.5,21.9,25.3,12.8,18.0,120,109.2,0.0,0.0,0.0,0.0,0.0,0,92,0,52.5,24.1,24.1,22.9,24.1,10
BR_BR,Thành phố Bà Rịa - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Bà Rịa,10.5,107.1833,2026-03-17 14:54:03,openmeteo,high,2026-03-17T14:45,,30.4,32.7,25.3,27.7,53,84,46,71.3,1009.6,1014.4,1008.1,1011.4,17.1,18.5,9.7,13.6,136,117.7,0.0,0.0,0.0,0.0,0.0,12,94,0,55.3,24.1,24.1,22.9,24.1,10
BR_VT,Thành phố Vũng Tàu - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Vũng Tàu,10.346,107.0843,2026-03-17 14:54:03,openmeteo,high,2026-03-17T14:45,,30.4,32.7,25.3,27.7,53,84,46,71.3,1009.6,1014.4,1008.1,1011.4,17.1,18.5,9.7,13.6,136,117.7,0.0,0.0,0.0,0.0,0.0,12,94,0,55.3,24.1,24.1,22.9,24.1,10
BR_PT,Thị xã Phú Mỹ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Phú Mỹ,10.6,107.05,2026-03-17 14:54:04,openmeteo,high,2026-03-17T14:45,,33.3,35.6,24.2,28.1,40,85,35,68.0,1008.8,1014.4,1007.7,1011.2,11.9,21.4,6.2,13.0,145,125.2,0.0,0.0,0.0,0.0,0.0,64,94,0,56.7,24.1,24.1,24.0,24.1,10
BR_CD2,Đảo Côn Sơn - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-17 14:55:00,openmeteo,high,2026-03-17T14:45,,26.2,27.0,25.2,26.1,76,86,73,80.0,1010.2,1014.4,1008.8,1011.5,21.1,27.1,9.9,18.2,76,85.9,0.0,0.0,0.0,0.0,0.0,45,100,0,46.4,24.1,24.1,24.1,24.1,5
BD_BA,Huyện Bàu Bàng - Bình Dương,Bình Dương,Bàu Bàng,11.25,106.8,2026-03-17 14:54:00,openmeteo,high,2026-03-17T14:45,,33.5,35.7,22.1,28.1,38,90,36,66.2,1008.5,1014.8,1006.7,1011.0,1.8,19.1,0.4,7.3,11,142.2,0.0,0.0,0.0,0.0,0.0,63,100,2,61.2,24.1,24.1,17.7,24.0,10
BD_BC,Huyện Bắc Tân Uyên - Bình Dương,Bình Dương,Bắc Tân Uyên,11.1667,106.8667,2026-03-17 14:54:00,openmeteo,high,2026-03-17T14:45,,33.5,36.3,22.5,28.1,39,88,33,65.6,1008.5,1014.7,1006.6,1011.0,0.7,21.3,0.4,8.4,360,132.9,0.0,0.0,0.0,0.0,0.0,39,100,6,59.9,24.1,24.1,17.7,24.0,10
BD_DH,Huyện Dầu Tiếng - Bình Dương,Bình Dương,Dầu Tiếng,11.2667,106.3667,2026-03-17 14:54:00,openmeteo,high,2026-03-17T14:45,,33.3,35.1,22.0,27.9,44,93,41,69.5,1008.7,1014.8,1006.8,1011.0,2.7,19.1,1.0,7.1,23,150.8,0.0,0.0,0.0,0.0,0.0,53,100,0,58.2,24.1,24.1,20.4,24.1,10
BD_PG,Huyện Phú Giáo - Bình Dương,Bình Dương,Phú Giáo,11.3333,106.7667,2026-03-17 14:54:01,openmeteo,high,2026-03-17T14:45,,33.6,35.7,22.0,28.1,37,92,37,66.3,1008.5,1014.8,1006.7,1011.0,2.2,19.2,0.4,6.5,351,155.2,0.0,0.0,0.0,0.0,0.0,62,100,3,61.6,24.1,24.1,17.7,24.0,10
BD_TDM,Thành phố Thủ Dầu Một - Bình Dương,Bình Dương,Thủ Dầu Một,10.9804,106.6519,2026-03-17 14:53:58,openmeteo,high,2026-03-17T14:45,,33.7,36.1,22.7,28.2,41,91,36,68.1,1008.6,1014.7,1006.7,1011.0,2.1,21.1,1.1,9.5,31,135.0,0.0,0.0,0.0,0.0,0.0,71,100,0,58.4,24.1,24.1,16.4,24.0,10
BD_BG,Thị xã Bến Cát - Bình Dương,Bình Dương,Bến Cát,11.15,106.6,2026-03-17 14:53:59,openmeteo,high,2026-03-17T14:45,,33.8,36.1,22.4,28.1,40,92,36,68.0,1008.5,1014.8,1006.7,1011.0,1.9,20.4,0.4,8.3,22,136.0,0.0,0.0,0.0,0.0,0.0,64,100,1,60.4,24.1,24.1,17.4,24.0,10
BD_DT,Thị xã Dĩ An - Bình Dương,Bình Dương,Dĩ An,10.9,106.7667,2026-03-17 14:54:00,openmeteo,high,2026-03-17T14:45,,33.6,36.6,22.9,28.2,41,90,33,66.9,1008.6,1014.7,1006.7,1011.0,2.9,21.2,2.3,10.6,30,132.2,0.0,0.0,0.0,0.0,0.0,57,99,2,59.5,24.1,24.1,16.4,24.0,10
BD_TN,Thị xã Thuận An - Bình Dương,Bình Dương,Thuận An,10.9333,106.7,2026-03-17 14:53:59,openmeteo,high,2026-03-17T14:45,,33.8,36.8,23.1,28.4,41,90,33,66.9,1008.6,1014.7,1006.7,1011.0,2.9,21.2,2.3,10.6,30,132.2,0.0,0.0,0.0,0.0,0.0,57,99,2,59.5,24.1,24.1,16.4,24.0,10
BD_TU,Thị xã Tân Uyên - Bình Dương,Bình Dương,Tân Uyên,11.0667,106.8,2026-03-17 14:53:59,openmeteo,high,2026-03-17T14:45,,34.0,36.3,22.6,28.3,40,92,36,68.0,1008.5,1014.8,1006.7,1011.0,1.9,20.4,0.4,8.3,22,136.0,0.0,0.0,0.0,0.0,0.0,64,100,1,60.4,24.1,24.1,16.4,24.0,10
BP_DX,Thành phố Đồng Xoài - Bình Phước,Bình Phước,Đồng Xoài,11.5349,106.8823,2026-03-17 14:54:52,openmeteo,high,2026-03-17T14:45,,34.2,35.9,22.1,28.4,35,92,35,64.7,1008.4,1014.9,1006.6,1010.9,3.2,15.3,0.0,5.5,333,189.3,0.0,0.0,0.0,0.0,0.0,31,92,2,59.6,24.1,24.1,18.3,24.1,10
BP_BL,Thị xã Bình Long - Bình Phước,Bình Phước,Bình Long,11.65,106.6,2026-03-17 14:54:52,openmeteo,high,2026-03-17T14:45,,33.4,35.6,21.7,28.2,42,92,39,67.4,1008.5,1014.9,1006.7,1010.9,3.6,14.2,0.8,5.4,354,200.1,0.0,0.0,0.0,0.0,0.0,62,95,0,56.7,24.1,24.1,21.2,24.1,10
BP_PL,Thị xã Phước Long - Bình Phước,Bình Phước,Phước Long,11.8333,106.9667,2026-03-17 14:54:53,openmeteo,high,2026-03-17T14:45,,33.3,35.5,20.9,27.7,41,97,39,69.6,1008.4,1015.1,1006.7,1011.0,5.6,11.2,0.0,4.8,285,247.7,0.0,0.3,0.1,0.0,1.2,52,94,0,51.5,24.1,24.1,7.3,23.9,10
BT_HD,Huyện Hàm Thuận Bắc - Bình Thuận,Bình Thuận,Hàm Thuận Bắc,11.0833,108.1167,2026-03-17 14:54:38,openmeteo,high,2026-03-17T14:45,,30.1,32.3,19.3,25.1,50,97,46,77.5,1010.0,1015.9,1009.3,1012.8,10.9,17.3,1.4,6.6,136,103.8,0.0,0.0,0.0,0.0,0.0,44,98,0,53.1,24.1,24.1,24.1,24.1,10
BT_PH,Huyện Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-17 14:54:38,openmeteo,high,2026-03-17T14:45,,25.6,26.2,24.6,25.7,73,89,73,82.9,1010.1,1014.9,1008.7,1011.8,26.2,30.8,8.5,18.8,56,55.6,0.0,0.1,0.1,0.0,0.3,11,88,0,38.4,24.1,24.1,24.1,24.1,5
BT_PT,Thành phố Phan Thiết - Bình Thuận,Bình Thuận,Phan Thiết,10.9333,108.1,2026-03-17 14:54:38,openmeteo,high,2026-03-17T14:45,,30.1,32.7,20.8,26.2,57,94,48,73.8,1009.7,1015.2,1008.6,1012.0,17.7,22.7,3.5,9.0,117,73.7,0.0,0.0,0.0,0.0,0.0,75,87,0,46.1,24.1,24.1,24.1,24.1,10
BT_LC,Thị xã La Gi - Bình Thuận,Bình Thuận,La Gi,10.6667,107.7667,2026-03-17 14:54:39,openmeteo,high,2026-03-17T14:45,,29.6,32.8,22.9,26.5,55,87,47,71.8,1009.9,1015.0,1008.6,1011.9,19.0,21.9,8.1,14.7,109,95.9,0.0,0.0,0.0,0.0,0.0,16,90,0,51.5,24.1,24.1,24.1,24.1,5
BT_PQ2,Đảo Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-17 14:55:02,openmeteo,high,2026-03-17T14:45,,25.6,26.2,24.6,25.7,73,89,73,82.9,1010.1,1014.9,1008.7,1011.8,26.2,30.8,8.5,18.8,56,55.6,0.0,0.1,0.1,0.0,0.3,11,88,0,38.4,24.1,24.1,24.1,24.1,5
BD_AL,Huyện An Lão - Bình Định,Bình Định,An Lão,14.5667,108.9,2026-03-17 14:54:35,openmeteo,high,2026-03-17T14:45,,27.1,32.7,17.1,24.0,61,99,49,80.3,1012.3,1017.3,1009.4,1014.1,9.5,10.0,0.7,5.2,29,121.0,0.0,0.2,0.1,0.0,0.9,46,100,0,46.6,24.1,24.1,17.6,24.0,5
BD_HV,Huyện Hoài Ân - Bình Định,Bình Định,Hoài Ân,14.35,108.9,2026-03-17 14:54:35,openmeteo,high,2026-03-17T14:45,,25.6,30.3,14.8,21.9,57,100,48,81.5,1012.1,1017.4,1010.0,1014.3,12.1,13.1,0.5,5.7,60,116.9,0.0,0.0,0.0,0.0,0.0,72,99,0,59.4,24.1,24.1,18.4,24.0,5
BD_QN,Thành phố Quy Nhơn - Bình Định,Bình Định,Quy Nhơn,13.7667,109.2333,2026-03-17 14:54:34,openmeteo,high,2026-03-17T14:45,,27.6,29.7,19.1,24.8,63,100,60,82.7,1011.5,1016.6,1009.1,1013.1,13.2,20.3,0.0,6.2,64,40.3,0.0,0.1,0.1,0.0,0.6,36,93,7,55.7,24.1,24.1,12.4,24.0,5
BL_HH,Huyện Hòa Bình - Bạc Liêu,Bạc Liêu,Hòa Bình,9.2833,105.6333,2026-03-17 14:54:30,openmeteo,high,2026-03-17T14:45,,30.6,33.0,23.5,27.2,54,91,47,72.6,1009.8,1014.4,1008.5,1011.4,19.7,21.7,3.4,12.4,108,108.4,0.0,0.0,0.0,0.0,0.0,95,100,0,56.7,24.1,24.1,24.1,24.1,10
BL_HB,Huyện Hồng Dân - Bạc Liêu,Bạc Liêu,Hồng Dân,9.55,105.4167,2026-03-17 14:54:28,openmeteo,high,2026-03-17T14:45,,32.5,35.0,23.1,27.7,45,93,39,70.8,1009.1,1014.5,1007.4,1011.2,14.5,18.5,3.7,9.6,96,110.5,0.0,0.0,0.0,0.0,0.0,79,100,1,62.9,24.1,24.1,18.0,24.1,10
BL_PT,Huyện Phước Long - Bạc Liêu,Bạc Liêu,Phước Long,9.4333,105.4667,2026-03-17 14:54:29,openmeteo,high,2026-03-17T14:45,,31.7,33.9,23.4,27.5,49,92,44,72.0,1009.4,1014.4,1008.2,1011.3,16.2,20.1,2.6,10.9,103,109.4,0.0,0.0,0.0,0.0,0.0,92,100,0,60.8,24.1,24.1,18.0,24.1,10
BL_VL,Huyện Vĩnh Lợi - Bạc Liêu,Bạc Liêu,Vĩnh Lợi,9.35,105.5667,2026-03-17 14:54:30,openmeteo,high,2026-03-17T14:45,,30.6,33.0,23.5,27.2,54,91,47,72.6,1009.8,1014.4,1008.5,1011.4,19.7,21.7,3.4,12.4,108,108.4,0.0,0.0,0.0,0.0,0.0,95,100,0,56.7,24.1,24.1,24.1,24.1,10
BL_DD,Huyện Đông Hải - Bạc Liêu,Bạc Liêu,Đông Hải,9.1667,105.4333,2026-03-17 14:54:29,openmeteo,high,2026-03-17T14:45,,30.0,32.6,23.5,27.2,59,91,49,73.7,1009.8,1014.4,1008.3,1011.4,22.1,24.5,3.7,12.7,106,107.1,0.0,0.0,0.0,0.0,0.0,90,100,0,59.9,24.1,24.1,24.1,24.1,5
BL_BL,Thành phố Bạc Liêu - Bạc Liêu,Bạc Liêu,Bạc Liêu,9.2833,105.7167,2026-03-17 14:54:28,openmeteo,high,2026-03-17T14:45,,30.2,32.2,23.9,27.3,57,90,47,72.6,1010.0,1014.4,1008.7,1011.5,22.5,23.6,4.8,14.2,103,105.9,0.0,0.0,0.0,0.0,0.0,95,100,14,57.5,24.1,24.1,24.1,24.1,10
BL_GD,Thị xã Giá Rai - Bạc Liêu,Bạc Liêu,Giá Rai,9.2333,105.4667,2026-03-17 14:54:28,openmeteo,high,2026-03-17T14:45,,31.2,33.5,23.1,27.2,52,93,45,73.7,1009.5,1014.4,1008.2,1011.3,16.5,19.8,3.1,10.4,110,108.5,0.0,0.0,0.0,0.0,0.0,89,100,0,61.5,24.1,24.1,24.1,24.1,10
BG_LN,Huyện Lạng Giang - Bắc Giang,Bắc Giang,Lạng Giang,21.35,106.25,2026-03-17 14:54:51,openmeteo,high,2026-03-17T14:45,,27.1,28.8,20.0,23.5,62,96,62,83.6,1011.0,1016.4,1007.4,1012.6,14.9,17.5,1.9,8.5,165,142.8,0.0,0.5,0.1,0.1,3.1,93,100,29,79.3,24.1,24.1,8.5,23.8,5
BG_YL,Huyện Yên Thế - Bắc Giang,Bắc Giang,Yên Thế,21.5167,106.1167,2026-03-17 14:54:51,openmeteo,high,2026-03-17T14:45,,27.1,28.7,19.9,23.4,62,96,62,83.6,1011.0,1016.5,1007.4,1012.6,14.8,16.1,2.2,8.0,162,138.4,0.0,0.4,0.1,0.2,4.1,87,100,37,83.5,24.1,24.1,14.8,23.9,5
BG_BG,Thành phố Bắc Giang - Bắc Giang,Bắc Giang,Bắc Giang,21.2667,106.2,2026-03-17 14:54:50,openmeteo,high,2026-03-17T14:45,,27.4,29.4,20.3,23.8,63,96,63,84.0,1011.0,1016.3,1007.3,1012.5,15.9,17.9,3.4,10.5,162,141.0,0.0,0.3,0.1,0.1,1.8,85,100,27,80.0,24.1,24.1,8.5,23.8,5
BK_BB,Huyện Ba Bể - Bắc Kạn,Bắc Kạn,Ba Bể,22.4167,105.75,2026-03-17 14:54:44,openmeteo,high,2026-03-17T14:45,,23.3,26.4,19.1,22.4,78,94,67,84.8,1011.9,1016.9,1008.3,1013.0,7.2,11.1,3.4,5.7,183,180.5,0.0,0.4,0.1,0.3,7.0,96,100,45,86.1,24.1,24.1,7.4,21.7,0
BK_PT,Huyện Pác Nặm - Bắc Kạn,Bắc Kạn,Pác Nặm,22.6333,105.6667,2026-03-17 14:54:44,openmeteo,high,2026-03-17T14:45,,23.4,26.8,18.6,21.9,74,98,65,85.7,1011.4,1016.8,1007.8,1012.8,7.9,10.7,2.3,5.1,180,180.2,0.0,0.8,0.1,0.4,10.0,72,100,29,80.6,24.1,24.1,0.2,17.8,0
BK_BK,Thành phố Bắc Kạn - Bắc Kạn,Bắc Kạn,Bắc Kạn,22.15,105.8333,2026-03-17 14:54:43,openmeteo,high,2026-03-17T14:45,,23.0,25.1,19.1,21.7,79,96,76,89.0,1012.1,1017.0,1008.7,1013.3,4.3,8.8,0.8,4.9,156,164.3,0.0,1.2,0.1,0.4,9.7,99,100,49,92.0,24.1,24.1,9.0,23.0,0
BN_YL,Huyện Yên Phong - Bắc Ninh,Bắc Ninh,Yên Phong,21.2,105.95,2026-03-17 14:54:48,openmeteo,high,2026-03-17T14:45,,27.6,29.8,20.1,23.7,61,97,61,83.3,1010.7,1016.2,1007.1,1012.4,18.2,19.2,3.1,11.2,153,133.1,0.0,0.4,0.2,0.1,2.4,66,100,31,81.1,24.1,24.1,14.4,23.9,5
BN_BN,Thành phố Bắc Ninh - Bắc Ninh,Bắc Ninh,Bắc Ninh,21.1861,106.0764,2026-03-17 14:54:48,openmeteo,high,2026-03-17T14:45,,27.4,29.9,19.8,23.6,61,97,61,83.3,1010.8,1016.2,1007.2,1012.4,18.3,19.4,5.9,12.0,158,141.8,0.0,0.3,0.3,0.0,0.9,79,100,17,78.3,24.1,24.1,14.4,23.9,5
BN_TS,Thành phố Từ Sơn - Bắc Ninh,Bắc Ninh,Từ Sơn,21.1167,105.9667,2026-03-17 14:54:48,openmeteo,high,2026-03-17T14:45,,27.4,29.9,19.8,23.6,61,97,61,83.3,1010.8,1016.2,1007.2,1012.4,18.3,19.4,5.9,12.0,158,141.8,0.0,0.3,0.3,0.0,0.9,79,100,17,78.3,24.1,24.1,13.7,23.9,5
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ba Tri,10.0667,106.6,2026-03-17 14:54:17,openmeteo,high,2026-03-17T14:45,,31.3,32.5,24.0,27.2,47,90,45,73.0,1009.8,1014.6,1008.3,1011.5,20.9,22.7,4.5,13.9,109,114.5,0.0,0.0,0.0,0.0,0.0,21,96,2,56.8,24.1,24.1,24.1,24.1,10
BT_BH,Huyện Bình Đại - Bến Tre,Bến Tre,Bình Đại,10.1833,106.7,2026-03-17 14:54:17,openmeteo,high,2026-03-17T14:45,,31.3,32.5,24.0,27.2,47,90,45,73.0,1009.8,1014.6,1008.3,1011.5,20.9,22.7,4.5,13.9,109,114.5,0.0,0.0,0.0,0.0,0.0,21,96,2,56.8,24.1,24.1,24.1,24.1,10
BT_CL,Huyện Châu Thành - Bến Tre,Bến Tre,Châu Thành,10.3,106.2667,2026-03-17 14:54:17,openmeteo,high,2026-03-17T14:45,,32.0,33.3,23.8,27.8,44,89,42,70.4,1009.3,1014.5,1007.7,1011.3,16.1,21.7,2.9,13.1,110,119.8,0.0,0.0,0.0,0.0,0.0,61,100,0,55.6,24.1,24.1,24.1,24.1,10
BT_CT,Huyện Chợ Lách - Bến Tre,Bến Tre,Chợ Lách,10.2667,106.15,2026-03-17 14:54:17,openmeteo,high,2026-03-17T14:45,,32.5,34.4,23.1,27.9,42,91,41,69.2,1009.1,1014.6,1007.4,1011.2,14.7,20.7,2.0,11.8,107,121.8,0.0,0.0,0.0,0.0,0.0,80,100,0,57.6,24.1,24.1,24.1,24.1,10
BT_GD,Huyện Giồng Trôm - Bến Tre,Bến Tre,Giồng Trôm,10.1667,106.4667,2026-03-17 14:54:18,openmeteo,high,2026-03-17T14:45,,31.7,32.9,24.1,27.5,46,89,44,72.1,1009.6,1014.5,1008.0,1011.4,18.8,22.3,4.1,13.5,110,117.7,0.0,0.0,0.0,0.0,0.0,72,96,3,56.3,24.1,24.1,24.1,24.1,10
BT_MB,Huyện Mỏ Cày Bắc - Bến Tre,Bến Tre,Mỏ Cày Bắc,10.1333,106.3,2026-03-17 14:54:18,openmeteo,high,2026-03-17T14:45,,32.3,33.9,23.1,27.8,43,91,42,69.9,1009.3,1014.5,1007.7,1011.2,16.6,21.7,1.6,12.1,112,119.0,0.0,0.0,0.0,0.0,0.0,67,100,0,55.7,24.1,24.1,24.1,24.1,10
BT_MN,Huyện Mỏ Cày Nam - Bến Tre,Bến Tre,Mỏ Cày Nam,10.0667,106.3333,2026-03-17 14:54:18,openmeteo,high,2026-03-17T14:45,,32.2,33.4,23.7,27.7,44,89,42,70.5,1009.5,1014.5,1007.9,1011.3,18.8,22.5,3.7,13.3,110,117.4,0.0,0.0,0.0,0.0,0.0,79,96,5,55.6,24.1,24.1,24.1,24.1,10
BT_TP,Huyện Thạnh Phú - Bến Tre,Bến Tre,Thạnh Phú,9.9333,106.5333,2026-03-17 14:54:19,openmeteo,high,2026-03-17T14:45,,30.4,31.8,24.6,27.4,52,87,50,72.9,1010.0,1014.5,1008.4,1011.5,22.5,23.2,4.8,14.3,102,109.3,0.0,0.0,0.0,0.0,0.0,47,98,8,59.0,24.1,24.1,24.1,24.1,10
BT_BT,Thành phố Bến Tre - Bến Tre,Bến Tre,Bến Tre,10.2333,106.3833,2026-03-17 14:54:17,openmeteo,high,2026-03-17T14:45,,32.0,33.3,23.8,27.8,44,89,42,70.4,1009.3,1014.5,1007.7,1011.3,16.1,21.7,2.9,13.1,110,119.8,0.0,0.0,0.0,0.0,0.0,61,100,0,55.6,24.1,24.1,24.1,24.1,10
CB_BL,Huyện Bảo Lâm - Cao Bằng,Cao Bằng,Bảo Lâm,22.8667,105.5,2026-03-17 14:54:42,openmeteo,high,2026-03-17T14:45,,24.6,27.6,19.3,22.5,67,96,61,82.3,1010.5,1016.5,1007.0,1012.3,11.2,14.0,2.9,6.7,195,186.3,0.0,1.1,0.1,0.9,21.3,80,100,38,81.4,24.1,24.1,0.5,22.2,0
