station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
AG_AP,Thị xã Tân Châu - An Giang,An Giang,Tân Châu,10.8,105.2167,2026-03-10 20:31:04,openmeteo,high,2026-03-10T20:30,,26.6,34.9,22.0,28.1,78,94,40,68.3,1012.6,1015.1,1007.0,1011.3,8.1,14.3,0.4,6.7,135,79.5,0.0,0.2,0.2,0.0,0.2,84,100,0,49.9,23.4,24.1,4.7,23.8,5
BR_CH,Huyện Châu Đức - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Châu Đức,10.65,107.25,2026-03-10 20:31:03,openmeteo,high,2026-03-10T20:30,,25.7,34.3,22.4,27.0,77,96,37,68.1,1012.6,1015.2,1007.9,1011.5,14.8,25.5,0.0,11.9,96,91.1,0.0,0.7,0.1,0.2,3.7,78,100,0,51.2,24.1,24.1,8.4,23.8,5
BR_CD,Huyện Côn Đảo - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-10 20:31:02,openmeteo,high,2026-03-10T20:30,,26.4,27.1,25.9,26.4,82,84,74,79.2,1013.0,1014.6,1008.5,1011.6,31.4,37.2,22.1,30.1,70,69.9,0.0,0.0,0.0,0.0,0.0,100,100,8,49.3,24.1,24.1,24.1,24.1,5
BR_LD,Huyện Long Điền - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Long Điền,10.4667,107.2333,2026-03-10 20:31:03,openmeteo,high,2026-03-10T20:30,,26.5,33.6,23.8,27.6,76,92,44,68.5,1012.6,1015.1,1008.3,1011.5,18.8,28.0,0.0,15.0,93,89.3,0.0,1.2,0.1,0.2,4.2,86,100,0,51.1,24.1,24.1,10.6,23.8,5
BR_XM,Huyện Xuyên Mộc - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Xuyên Mộc,10.6333,107.4333,2026-03-10 20:31:03,openmeteo,high,2026-03-10T20:30,,25.4,34.0,22.0,26.6,79,96,38,70.4,1012.7,1015.3,1008.0,1011.6,11.5,24.2,0.4,10.3,94,85.3,0.0,0.4,0.1,0.1,2.2,74,100,0,51.9,24.1,24.1,13.8,24.0,5
BR_DD,Huyện Đất Đỏ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Đất Đỏ,10.5,107.2833,2026-03-10 20:31:03,openmeteo,high,2026-03-10T20:30,,26.5,33.6,23.8,27.5,76,92,44,68.5,1012.6,1015.1,1008.3,1011.5,18.8,28.0,0.0,15.0,93,89.3,0.0,1.2,0.1,0.2,4.2,86,100,0,51.1,24.1,24.1,10.6,23.8,5
BR_BR,Thành phố Bà Rịa - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Bà Rịa,10.5,107.1833,2026-03-10 20:31:02,openmeteo,high,2026-03-10T20:30,,26.9,33.1,24.8,27.8,76,89,45,68.9,1012.5,1015.1,1008.1,1011.4,13.0,21.0,0.8,10.5,96,95.6,0.0,0.5,0.1,0.0,1.0,64,100,0,49.4,24.1,24.1,10.6,23.8,5
BR_VT,Thành phố Vũng Tàu - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Vũng Tàu,10.346,107.0843,2026-03-10 20:31:02,openmeteo,high,2026-03-10T20:30,,26.9,33.1,24.8,27.8,76,89,45,68.9,1012.5,1015.1,1008.1,1011.4,13.0,21.0,0.8,10.5,96,95.6,0.0,0.5,0.1,0.0,1.0,64,100,0,49.4,24.1,24.1,10.6,23.8,5
BR_PT,Thị xã Phú Mỹ - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Phú Mỹ,10.6,107.05,2026-03-10 20:31:02,openmeteo,high,2026-03-10T20:30,,26.7,34.3,24.0,27.8,77,93,37,68.6,1012.6,1015.1,1007.8,1011.3,8.6,21.3,0.4,8.1,105,101.7,0.0,0.6,0.1,0.0,1.1,40,100,0,50.8,24.1,24.1,6.7,23.9,5
BR_CD2,Đảo Côn Sơn - Bà Rịa - Vũng Tàu,Bà Rịa - Vũng Tàu,Côn Đảo,8.6822,106.6089,2026-03-10 20:32:06,openmeteo,high,2026-03-10T20:30,,26.4,27.1,25.9,26.4,82,84,74,79.2,1013.0,1014.6,1008.5,1011.6,31.4,37.2,22.1,30.1,70,69.9,0.0,0.0,0.0,0.0,0.0,100,100,8,49.3,24.1,24.1,24.1,24.1,5
BD_BA,Huyện Bàu Bàng - Bình Dương,Bình Dương,Bàu Bàng,11.25,106.8,2026-03-10 20:30:57,openmeteo,high,2026-03-10T20:30,,26.5,35.5,21.7,28.1,85,91,31,63.0,1012.9,1015.1,1006.9,1011.2,1.4,17.9,0.4,5.8,360,59.4,0.6,2.4,0.1,0.1,3.2,100,100,0,52.1,24.1,24.1,24.1,24.1,30
BD_BC,Huyện Bắc Tân Uyên - Bình Dương,Bình Dương,Bắc Tân Uyên,11.1667,106.8667,2026-03-10 20:30:57,openmeteo,high,2026-03-10T20:30,,27.0,35.4,22.0,28.0,83,92,31,63.8,1012.8,1015.1,1007.0,1011.2,1.1,18.4,0.4,5.5,18,121.8,0.1,0.7,0.1,0.1,1.9,71,100,0,50.8,24.1,24.1,24.1,24.1,30
BD_DH,Huyện Dầu Tiếng - Bình Dương,Bình Dương,Dầu Tiếng,11.2667,106.3667,2026-03-10 20:30:58,openmeteo,high,2026-03-10T20:30,,26.9,35.5,22.7,28.2,81,95,32,65.1,1012.9,1015.1,1006.8,1011.2,1.3,16.8,0.4,6.2,146,39.0,0.0,1.2,0.1,0.1,2.3,100,100,0,43.3,24.1,24.1,16.8,23.9,5
BD_PG,Huyện Phú Giáo - Bình Dương,Bình Dương,Phú Giáo,11.3333,106.7667,2026-03-10 20:30:58,openmeteo,high,2026-03-10T20:30,,26.6,35.5,21.7,28.1,83,91,31,62.3,1013.0,1015.1,1006.9,1011.2,1.0,18.9,0.4,5.7,45,56.2,0.1,0.5,0.1,0.1,1.7,100,100,0,51.0,24.1,24.1,24.1,24.1,30
BD_TDM,Thành phố Thủ Dầu Một - Bình Dương,Bình Dương,Thủ Dầu Một,10.9804,106.6519,2026-03-10 20:30:56,openmeteo,high,2026-03-10T20:30,,27.3,35.5,22.6,28.1,81,94,34,66.7,1012.8,1015.1,1006.9,1011.2,1.5,18.3,0.4,6.0,45,80.0,0.3,3.7,0.1,0.2,5.5,100,100,0,48.1,23.8,24.1,17.1,24.1,60
BD_BG,Thị xã Bến Cát - Bình Dương,Bình Dương,Bến Cát,11.15,106.6,2026-03-10 20:30:56,openmeteo,high,2026-03-10T20:30,,26.7,35.5,22.1,28.0,85,94,33,66.0,1012.8,1015.1,1006.9,1011.2,2.4,17.6,0.4,5.6,27,87.0,0.7,2.8,0.1,0.2,5.7,100,100,0,50.2,24.1,24.1,14.0,24.0,70
BD_DT,Thị xã Dĩ An - Bình Dương,Bình Dương,Dĩ An,10.9,106.7667,2026-03-10 20:30:57,openmeteo,high,2026-03-10T20:30,,27.0,35.6,22.9,28.0,81,95,32,66.7,1012.7,1015.1,1006.8,1011.2,4.2,19.4,0.5,6.2,121,100.1,0.1,1.3,0.1,0.1,1.6,87,100,0,49.9,23.8,24.1,17.1,24.1,5
BD_TN,Thị xã Thuận An - Bình Dương,Bình Dương,Thuận An,10.9333,106.7,2026-03-10 20:30:57,openmeteo,high,2026-03-10T20:30,,27.2,35.8,23.1,28.2,81,95,32,66.7,1012.7,1015.1,1006.8,1011.2,4.2,19.4,0.5,6.2,121,100.1,0.1,1.3,0.1,0.1,1.6,87,100,0,49.9,23.8,24.1,17.1,24.1,5
BD_TU,Thị xã Tân Uyên - Bình Dương,Bình Dương,Tân Uyên,11.0667,106.8,2026-03-10 20:30:56,openmeteo,high,2026-03-10T20:30,,26.9,35.7,22.3,28.2,85,94,33,66.0,1012.8,1015.1,1006.9,1011.2,2.4,17.6,0.4,5.6,27,87.0,0.7,2.8,0.1,0.2,5.7,100,100,0,50.2,23.8,24.1,17.1,24.1,70
BP_DX,Thành phố Đồng Xoài - Bình Phước,Bình Phước,Đồng Xoài,11.5349,106.8823,2026-03-10 20:31:52,openmeteo,high,2026-03-10T20:30,,26.8,36.1,22.0,28.4,81,91,30,59.8,1013.1,1015.1,1006.8,1011.2,2.4,18.0,0.4,5.5,27,55.4,0.0,0.5,0.1,0.1,2.7,100,100,0,51.8,24.1,24.1,24.1,24.1,5
BP_BL,Thị xã Bình Long - Bình Phước,Bình Phước,Bình Long,11.65,106.6,2026-03-10 20:31:53,openmeteo,high,2026-03-10T20:30,,27.0,36.3,21.1,28.4,72,91,30,59.4,1013.0,1015.1,1006.7,1011.2,3.7,15.7,0.4,5.5,119,39.3,0.0,0.4,0.1,0.0,0.8,91,100,0,48.0,24.1,24.1,18.0,24.1,5
BP_PL,Thị xã Phước Long - Bình Phước,Bình Phước,Phước Long,11.8333,106.9667,2026-03-10 20:31:53,openmeteo,high,2026-03-10T20:30,,26.2,35.7,19.9,27.8,64,90,29,58.8,1013.4,1015.3,1006.8,1011.4,5.6,16.6,0.4,4.9,63,51.3,0.0,0.2,0.2,0.0,0.6,32,100,0,39.6,24.1,24.1,24.1,24.1,5
BT_HD,Huyện Hàm Thuận Bắc - Bình Thuận,Bình Thuận,Hàm Thuận Bắc,11.0833,108.1167,2026-03-10 20:31:38,openmeteo,high,2026-03-10T20:30,,24.6,32.0,19.7,25.2,78,95,37,70.6,1014.0,1016.4,1008.6,1012.7,2.1,20.6,0.0,7.3,149,69.9,0.0,0.3,0.1,0.1,1.3,62,100,0,51.6,24.1,24.1,21.5,24.1,0
BT_PH,Huyện Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-10 20:31:38,openmeteo,high,2026-03-10T20:30,,25.4,25.8,24.8,25.3,85,87,74,83.0,1013.7,1015.7,1009.2,1012.3,43.4,47.6,28.9,38.4,40,42.7,0.0,0.0,0.0,0.0,0.0,91,100,10,53.0,24.1,24.1,24.1,24.1,5
BT_PT,Thành phố Phan Thiết - Bình Thuận,Bình Thuận,Phan Thiết,10.9333,108.1,2026-03-10 20:31:37,openmeteo,high,2026-03-10T20:30,,26.1,33.6,20.9,26.7,66,98,35,66.2,1013.1,1015.6,1008.2,1011.9,7.9,29.9,0.0,11.4,66,62.2,0.0,0.0,0.0,0.0,0.0,31,100,0,51.0,24.1,24.1,21.5,24.1,5
BT_LC,Thị xã La Gi - Bình Thuận,Bình Thuận,La Gi,10.6667,107.7667,2026-03-10 20:31:37,openmeteo,high,2026-03-10T20:30,,25.7,32.5,21.2,26.5,74,96,41,69.2,1013.1,1015.4,1008.5,1011.9,14.1,26.3,1.8,13.4,77,77.6,0.0,0.7,0.1,0.1,1.7,75,100,0,51.3,24.1,24.1,21.4,24.1,5
BT_PQ2,Đảo Phú Quý - Bình Thuận,Bình Thuận,Phú Quý,10.5,108.9333,2026-03-10 20:32:05,openmeteo,high,2026-03-10T20:30,,25.4,25.8,24.8,25.3,85,87,74,83.0,1013.7,1015.7,1009.2,1012.3,43.4,47.6,28.9,38.4,40,42.7,0.0,0.0,0.0,0.0,0.0,91,100,10,53.0,24.1,24.1,24.1,24.1,5
BD_AL,Huyện An Lão - Bình Định,Bình Định,An Lão,14.5667,108.9,2026-03-10 20:31:34,openmeteo,high,2026-03-10T20:30,,20.9,26.2,19.3,21.7,88,100,60,88.5,1019.8,1020.5,1013.6,1017.5,7.8,16.6,1.8,6.8,13,14.0,0.0,0.5,0.1,0.3,6.3,90,100,58,89.7,23.0,24.1,7.3,20.4,10
BD_HV,Huyện Hoài Ân - Bình Định,Bình Định,Hoài Ân,14.35,108.9,2026-03-10 20:31:34,openmeteo,high,2026-03-10T20:30,,19.7,25.5,18.0,20.9,83,92,54,80.1,1019.1,1019.8,1013.3,1016.9,9.7,21.1,3.5,9.7,22,27.2,0.0,0.1,0.1,0.0,0.8,90,100,38,82.4,16.2,24.1,7.5,21.5,0
BD_QN,Thành phố Quy Nhơn - Bình Định,Bình Định,Quy Nhơn,13.7667,109.2333,2026-03-10 20:31:35,openmeteo,high,2026-03-10T20:30,,23.2,28.9,21.8,24.1,84,90,55,80.2,1017.8,1018.7,1012.4,1015.7,14.1,23.1,2.5,11.4,3,4.0,0.1,0.6,0.1,0.7,16.0,84,95,24,78.7,19.3,24.1,4.3,20.9,25
BL_HH,Huyện Hòa Bình - Bạc Liêu,Bạc Liêu,Hòa Bình,9.2833,105.6333,2026-03-10 20:31:29,openmeteo,high,2026-03-10T20:30,,26.2,33.4,24.4,27.7,77,92,36,69.9,1013.0,1014.7,1007.9,1011.4,15.9,28.8,8.3,17.9,86,89.6,0.0,0.5,0.1,0.0,0.7,40,100,0,54.7,24.1,24.1,10.6,23.8,5
BL_HB,Huyện Hồng Dân - Bạc Liêu,Bạc Liêu,Hồng Dân,9.55,105.4167,2026-03-10 20:31:28,openmeteo,high,2026-03-10T20:30,,26.3,34.2,23.5,27.6,76,94,35,71.3,1012.9,1014.7,1007.5,1011.3,11.9,23.7,4.8,12.8,93,92.1,0.0,0.6,0.1,0.0,1.2,36,100,10,57.9,24.1,24.1,12.3,23.8,5
BL_PT,Huyện Phước Long - Bạc Liêu,Bạc Liêu,Phước Long,9.4333,105.4667,2026-03-10 20:31:28,openmeteo,high,2026-03-10T20:30,,26.3,33.9,24.1,27.7,76,93,36,70.1,1012.9,1014.6,1007.6,1011.3,13.7,26.3,6.5,15.3,90,89.9,0.0,0.4,0.1,0.0,0.7,36,100,0,55.5,24.1,24.1,12.3,23.8,5
BL_VL,Huyện Vĩnh Lợi - Bạc Liêu,Bạc Liêu,Vĩnh Lợi,9.35,105.5667,2026-03-10 20:31:28,openmeteo,high,2026-03-10T20:30,,26.2,33.4,24.4,27.7,77,92,36,69.9,1013.0,1014.7,1007.9,1011.4,15.9,28.8,8.3,17.9,86,89.6,0.0,0.5,0.1,0.0,0.7,40,100,0,54.7,24.1,24.1,10.6,23.8,5
BL_DD,Huyện Đông Hải - Bạc Liêu,Bạc Liêu,Đông Hải,9.1667,105.4333,2026-03-10 20:31:29,openmeteo,high,2026-03-10T20:30,,26.1,32.8,24.5,27.4,80,92,43,73.1,1012.9,1014.6,1008.0,1011.4,15.5,31.1,9.0,18.5,87,91.5,0.0,1.1,0.1,0.1,3.2,36,100,0,55.4,24.1,24.1,10.6,23.8,5
BL_BL,Thành phố Bạc Liêu - Bạc Liêu,Bạc Liêu,Bạc Liêu,9.2833,105.7167,2026-03-10 20:31:27,openmeteo,high,2026-03-10T20:30,,26.5,32.9,25.0,27.9,77,89,39,69.4,1013.0,1014.8,1008.2,1011.5,18.9,31.8,11.4,21.5,82,86.8,0.0,0.0,0.0,0.0,0.0,51,100,0,52.6,24.1,24.1,10.6,23.8,5
BL_GD,Thị xã Giá Rai - Bạc Liêu,Bạc Liêu,Giá Rai,9.2333,105.4667,2026-03-10 20:31:28,openmeteo,high,2026-03-10T20:30,,25.8,33.9,24.0,27.5,80,94,37,71.8,1012.9,1014.6,1007.6,1011.3,12.2,25.2,6.8,14.6,90,90.9,0.0,0.3,0.1,0.0,0.8,34,100,0,56.9,24.1,24.1,10.6,23.8,5
BG_LN,Huyện Lạng Giang - Bắc Giang,Bắc Giang,Lạng Giang,21.35,106.25,2026-03-10 20:31:52,openmeteo,high,2026-03-10T20:30,,19.6,26.2,15.4,21.0,69,93,48,74.9,1020.8,1025.5,1012.7,1018.9,4.8,13.9,0.0,4.4,138,126.8,0.0,0.2,0.1,0.1,1.2,63,100,0,81.6,24.1,24.1,19.3,24.1,0
BG_YL,Huyện Yên Thế - Bắc Giang,Bắc Giang,Yên Thế,21.5167,106.1167,2026-03-10 20:31:52,openmeteo,high,2026-03-10T20:30,,19.2,25.8,15.1,20.7,64,93,49,76.2,1020.6,1025.5,1012.6,1019.0,4.8,13.1,0.4,4.2,77,101.5,0.0,0.2,0.1,0.1,1.4,0,100,0,84.1,24.1,24.1,15.6,23.9,0
BG_BG,Thành phố Bắc Giang - Bắc Giang,Bắc Giang,Bắc Giang,21.2667,106.2,2026-03-10 20:31:52,openmeteo,high,2026-03-10T20:30,,19.3,26.1,16.0,21.0,72,94,49,76.5,1020.8,1025.5,1012.6,1018.9,10.2,13.2,0.4,5.2,132,122.8,0.0,0.2,0.1,0.1,1.8,59,100,9,80.5,24.1,24.1,19.3,24.1,0
BK_BB,Huyện Ba Bể - Bắc Kạn,Bắc Kạn,Ba Bể,22.4167,105.75,2026-03-10 20:31:44,openmeteo,high,2026-03-10T20:30,,16.9,22.7,13.3,18.7,78,91,60,81.4,1021.0,1025.8,1013.3,1019.5,5.9,8.6,0.4,4.1,133,151.0,0.0,0.0,0.0,0.0,0.0,28,100,28,89.3,24.1,24.1,23.8,24.1,0
BK_PT,Huyện Pác Nặm - Bắc Kạn,Bắc Kạn,Pác Nặm,22.6333,105.6667,2026-03-10 20:31:44,openmeteo,high,2026-03-10T20:30,,16.7,21.4,13.1,18.1,85,94,54,82.6,1020.8,1025.8,1013.3,1019.4,3.2,7.3,0.7,3.8,180,162.8,0.0,0.1,0.1,0.0,0.2,56,100,38,90.2,24.1,24.1,24.1,24.1,0
BK_BK,Thành phố Bắc Kạn - Bắc Kạn,Bắc Kạn,Bắc Kạn,22.15,105.8333,2026-03-10 20:31:43,openmeteo,high,2026-03-10T20:30,,16.7,22.3,12.5,18.6,80,92,62,81.7,1021.0,1025.8,1013.4,1019.6,4.0,11.5,0.0,3.8,85,132.1,0.0,0.1,0.1,0.0,0.3,40,100,17,88.5,24.1,24.1,22.3,24.1,0
BN_YL,Huyện Yên Phong - Bắc Ninh,Bắc Ninh,Yên Phong,21.2,105.95,2026-03-10 20:31:48,openmeteo,high,2026-03-10T20:30,,19.8,25.7,15.7,20.7,69,95,48,77.2,1020.5,1025.5,1012.4,1018.9,7.4,15.0,0.5,5.5,119,109.8,0.0,0.3,0.1,0.1,1.7,44,100,13,83.0,24.1,24.1,11.8,24.0,0
BN_BN,Thành phố Bắc Ninh - Bắc Ninh,Bắc Ninh,Bắc Ninh,21.1861,106.0764,2026-03-10 20:31:48,openmeteo,high,2026-03-10T20:30,,18.9,25.7,15.7,20.7,73,95,46,76.8,1020.8,1025.5,1012.6,1018.9,11.1,14.0,0.0,5.9,126,121.4,0.0,0.2,0.1,0.1,1.8,60,100,7,81.0,24.1,24.1,11.8,24.0,0
BN_TS,Thành phố Từ Sơn - Bắc Ninh,Bắc Ninh,Từ Sơn,21.1167,105.9667,2026-03-10 20:31:48,openmeteo,high,2026-03-10T20:30,,18.9,25.7,15.7,20.7,73,95,46,76.8,1020.8,1025.5,1012.6,1018.9,11.1,14.0,0.0,5.9,126,121.4,0.0,0.2,0.1,0.1,1.8,60,100,7,81.0,24.1,24.1,17.4,24.0,0
BT_BL,Huyện Ba Tri - Bến Tre,Bến Tre,Ba Tri,10.0667,106.6,2026-03-10 20:31:15,openmeteo,high,2026-03-10T20:30,,26.3,33.4,24.0,27.6,77,91,44,70.3,1012.7,1015.0,1008.3,1011.5,16.3,25.0,2.6,15.0,98,91.0,0.0,0.7,0.1,0.0,1.2,51,100,0,53.6,24.1,24.1,20.8,24.1,5
BT_BH,Huyện Bình Đại - Bến Tre,Bến Tre,Bình Đại,10.1833,106.7,2026-03-10 20:31:16,openmeteo,high,2026-03-10T20:30,,26.3,33.4,24.0,27.6,77,91,44,70.3,1012.7,1015.0,1008.3,1011.5,16.3,25.0,2.6,15.0,98,91.0,0.0,0.7,0.1,0.0,1.2,51,100,0,53.6,24.1,24.1,24.1,24.1,5
BT_CL,Huyện Châu Thành - Bến Tre,Bến Tre,Châu Thành,10.3,106.2667,2026-03-10 20:31:16,openmeteo,high,2026-03-10T20:30,,26.6,33.8,24.3,28.0,77,91,40,69.0,1012.7,1014.9,1007.7,1011.4,14.7,24.1,0.0,12.8,112,92.8,0.0,0.1,0.1,0.0,0.1,3,100,0,51.5,24.1,24.1,9.5,24.0,5
BT_CT,Huyện Chợ Lách - Bến Tre,Bến Tre,Chợ Lách,10.2667,106.15,2026-03-10 20:31:17,openmeteo,high,2026-03-10T20:30,,26.4,34.4,23.8,27.9,77,92,36,68.8,1012.7,1014.9,1007.5,1011.4,12.7,24.1,1.1,11.5,119,93.7,0.0,0.4,0.1,0.0,0.9,24,100,0,52.1,24.1,24.1,9.5,24.0,5
BT_GD,Huyện Giồng Trôm - Bến Tre,Bến Tre,Giồng Trôm,10.1667,106.4667,2026-03-10 20:31:16,openmeteo,high,2026-03-10T20:30,,26.5,34.0,24.3,27.8,78,90,40,69.6,1012.7,1015.0,1008.0,1011.5,14.6,24.2,0.7,13.3,106,92.0,0.0,0.1,0.1,0.0,0.1,18,100,0,53.3,24.1,24.1,24.1,24.1,5
BT_MB,Huyện Mỏ Cày Bắc - Bến Tre,Bến Tre,Mỏ Cày Bắc,10.1333,106.3,2026-03-10 20:31:17,openmeteo,high,2026-03-10T20:30,,26.2,34.3,23.7,27.9,76,92,37,68.5,1012.7,1014.9,1007.7,1011.4,13.8,24.9,0.8,12.5,110,93.0,0.0,0.1,0.1,0.0,0.1,8,100,0,52.5,24.1,24.1,9.5,24.0,5
BT_MN,Huyện Mỏ Cày Nam - Bến Tre,Bến Tre,Mỏ Cày Nam,10.0667,106.3333,2026-03-10 20:31:17,openmeteo,high,2026-03-10T20:30,,26.3,34.3,23.9,27.8,77,91,38,68.9,1012.8,1014.9,1008.0,1011.4,15.3,24.4,1.3,13.6,105,92.4,0.0,0.1,0.1,0.0,0.1,9,100,0,52.9,24.1,24.1,8.8,24.0,5
BT_TP,Huyện Thạnh Phú - Bến Tre,Bến Tre,Thạnh Phú,9.9333,106.5333,2026-03-10 20:31:18,openmeteo,high,2026-03-10T20:30,,26.7,32.6,25.3,27.8,74,86,41,69.1,1012.9,1015.0,1008.3,1011.6,20.5,27.6,9.3,18.8,90,87.6,0.0,0.1,0.1,0.0,0.1,62,100,0,52.0,24.1,24.1,20.8,24.1,5
BT_BT,Thành phố Bến Tre - Bến Tre,Bến Tre,Bến Tre,10.2333,106.3833,2026-03-10 20:31:15,openmeteo,high,2026-03-10T20:30,,26.6,33.8,24.3,28.0,77,91,40,69.0,1012.7,1014.9,1007.7,1011.4,14.7,24.1,0.0,12.8,112,92.8,0.0,0.1,0.1,0.0,0.1,3,100,0,51.5,24.1,24.1,24.1,24.1,5
CB_BL,Huyện Bảo Lâm - Cao Bằng,Cao Bằng,Bảo Lâm,22.8667,105.5,2026-03-10 20:31:42,openmeteo,high,2026-03-10T20:30,,18.0,21.9,12.6,18.3,79,93,55,82.2,1020.4,1026.2,1012.8,1019.2,5.0,10.5,0.4,4.1,180,175.3,0.0,0.1,0.1,0.0,0.4,85,100,30,92.6,24.1,24.1,16.0,24.0,0
