station_id,station_name,province,district,rain_total,status,timestamp,data_time
Minh Thanh,Minh Thanh,Cao Bằng,xã Nguyên Bình,0.0,Không mưa,09/03/2026 19:00,09/03/2026 11:58:35
Nậm Ban 2,Nậm Ban 2,Tuyên Quang,xã Tát Ngà,21.4,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Việt Vinh,Việt Vinh,Tuyên Quang,xã Bắc Quang,20.4,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Tân Lập 2,Tân Lập 2,Tuyên Quang,xã Tân Quang,19.8,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Bản Rịa,Bản Rịa,Tuyên Quang,xã Yên Thành,19.6,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Tân Nam 2,Tân Nam 2,Tuyên Quang,xã Quang Bình,19.0,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Tân Nam 1,Tân Nam 1,Tuyên Quang,xã Quang Bình,18.2,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Yên Bình,Yên Bình,Tuyên Quang,xã Quang Bình,18.2,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Xuân Minh 2,Xuân Minh 2,Tuyên Quang,xã Thông Nguyên,18.2,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Xuân Giang 1,Xuân Giang 1,Tuyên Quang,xã Xuân Giang,17.8,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Tân Trịnh,Tân Trịnh,Tuyên Quang,xã Tân Trịnh,17.8,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Tiên Nguyên 2,Tiên Nguyên 2,Tuyên Quang,xã Tiên Nguyên,17.8,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Vĩ Thượng,Vĩ Thượng,Tuyên Quang,xã Tiên Yên,17.2,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Ngam La 2,Ngam La 2,Tuyên Quang,xã Mậu Duệ,16.8,Mưa vừa,09/03/2026 19:00,09/03/2026 11:58:35
Khâu Tinh,Khâu Tinh,Tuyên Quang,xã Yên Hoa,15.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Ngần,Bản Ngần,Tuyên Quang,xã Việt Lâm,15.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Việt Lâm,Việt Lâm,Tuyên Quang,xã Việt Lâm,15.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Linh Hồ,Linh Hồ,Tuyên Quang,xã Linh Hồ,14.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tân Lập 1,Tân Lập 1,Tuyên Quang,xã Tân Quang,14.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Trung Hà,Trung Hà,Tuyên Quang,xã Trung Hà,14.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tiên Nguyên,Tiên Nguyên,Tuyên Quang,xã Tiên Nguyên,14.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Xuân Lập PCTT,Xuân Lập PCTT,Tuyên Quang,xã Lâm Bình,13.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hồng Thái,Hồng Thái,Tuyên Quang,xã Hồng Thái,13.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thanh Tương,Thanh Tương,Tuyên Quang,xã Nà Hang,13.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tùng Bá 1,Tùng Bá 1,Tuyên Quang,xã Tùng Bá,13.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phương Độ,Phương Độ,Tuyên Quang,phường Hà Giang 1,13.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Trung Thành,Trung Thành,Tuyên Quang,xã Linh Hồ,13.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nậm Ban,Nậm Ban,Tuyên Quang,xã Tát Ngà,13.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Cao Bồ 1,Cao Bồ 1,Tuyên Quang,xã Cao Bồ,12.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Vĩnh Phúc,Vĩnh Phúc,Tuyên Quang,xã Đồng Yên,12.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nậm Ban 1,Nậm Ban 1,Tuyên Quang,xã Tát Ngà,12.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thuận Hòa,Thuận Hòa,Tuyên Quang,xã Thuận Hòa,12.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Cao Bồ,Cao Bồ,Tuyên Quang,xã Cao Bồ,12.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hà Lang,Hà Lang,Tuyên Quang,xã Tân An,12.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Chi Thiết,Chi Thiết,Tuyên Quang,xã Hồng Sơn,12.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tùng Bá 2,Tùng Bá 2,Tuyên Quang,xã Tùng Bá,11.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bạch Ngọc 2,Bạch Ngọc 2,Tuyên Quang,xã Bạch Ngọc,11.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Đồng Quý,Đồng Quý,Tuyên Quang,xã Đông Thọ,11.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nậm Khòa,Nậm Khòa,Tuyên Quang,xã Hồ Thầu,11.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bạch Ngọc 1,Bạch Ngọc 1,Tuyên Quang,xã Bạch Ngọc,11.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nàng Đôn,Nàng Đôn,Tuyên Quang,xã Pờ Ly Ngài,11.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Hoa,Yên Hoa,Tuyên Quang,xã Yên Hoa,11.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Quảng Ngần,Quảng Ngần,Tuyên Quang,xã Việt Lâm,10.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Du Già 3,Du Già 3,Tuyên Quang,xã Du Già,10.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thái An,Thái An,Tuyên Quang,xã Lùng Tám,10.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Lao Chải,Lao Chải,Tuyên Quang,xã Lao Chải,10.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Ngam La 1,Ngam La 1,Tuyên Quang,xã Mậu Duệ,10.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Minh 1,Yên Minh 1,Tuyên Quang,xã Yên Minh,10.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Xuân Lập,Xuân Lập,Tuyên Quang,xã Lâm Bình,10.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Ninh Lai,Ninh Lai,Tuyên Quang,xã Sơn Thủy,10.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Sơn Phú,Sơn Phú,Tuyên Quang,xã Hồng Thái,10.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tân Thanh,Tân Thanh,Tuyên Quang,xã Tân Thanh,10.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Cao Bồ 2,Cao Bồ 2,Tuyên Quang,xã Cao Bồ,10.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bình An,Bình An,Tuyên Quang,xã Bình An,10.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Lạc Nông 1,Lạc Nông 1,Tuyên Quang,xã Bắc Mê,10.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Khuôn Hà,Khuôn Hà,Tuyên Quang,xã Thượng Lâm,9.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Đông Lợi,Đông Lợi,Tuyên Quang,xã Trường Sinh,9.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phúc Sơn,Phúc Sơn,Tuyên Quang,xã Minh Quang,9.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Lũng Hồ 1,Lũng Hồ 1,Tuyên Quang,xã Đường Thượng,9.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thượng Giáp,Thượng Giáp,Tuyên Quang,xã Thượng Nông,9.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Định,Yên Định,Tuyên Quang,xã Ngọc Đường,9.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Mậu Long,Mậu Long,Tuyên Quang,xã Mậu Duệ,9.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Minh Ngọc,Minh Ngọc,Tuyên Quang,xã Minh Ngọc,8.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Díu PCTT,Bản Díu PCTT,Tuyên Quang,xã Xín Mần,8.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Ngọc Long,Ngọc Long,Tuyên Quang,xã Ngọc Long,8.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Chiến Phố,Chiến Phố,Tuyên Quang,xã Bản Máy,8.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Quảng Nguyên,Quảng Nguyên,Tuyên Quang,xã Quảng Nguyên,8.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phúc Yên,Phúc Yên,Tuyên Quang,xã Lâm Bình,8.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thanh Đức,Thanh Đức,Tuyên Quang,xã Lao Chải,8.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Lăng Can 1,Lăng Can 1,Tuyên Quang,xã Lâm Bình,8.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Đà Vị,Đà Vị,Tuyên Quang,xã Hồng Thái,8.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Xín Chải,Xín Chải,Tuyên Quang,xã Lao Chải,8.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Quản Bạ,Quản Bạ,Tuyên Quang,xã Quản Bạ,8.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Đông Hà 2,Đông Hà 2,Tuyên Quang,xã Lùng Tám,8.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thuận Hòa PCTT,Thuận Hòa PCTT,Tuyên Quang,xã Thuận Hòa,7.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Ngọc Long PCTT,Ngọc Long PCTT,Tuyên Quang,xã Ngọc Long,7.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Xuân Minh 1,Xuân Minh 1,Tuyên Quang,xã Thông Nguyên,7.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Díu,Bản Díu,Tuyên Quang,xã Xín Mần,7.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Giáp Trung,Giáp Trung,Tuyên Quang,xã Giáp Trung,7.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Minh Quang,Minh Quang,Tuyên Quang,xã Minh Quang,7.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Minh Sơn 2,Minh Sơn 2,Tuyên Quang,xã Minh Sơn,7.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Péo,Bản Péo,Tuyên Quang,xã Nậm Dịch,6.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Ngò,Bản Ngò,Tuyên Quang,xã Pà Vầy Sủ,6.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thượng Lâm,Thượng Lâm,Tuyên Quang,xã Thượng Lâm,6.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Du Già 2,Du Già 2,Tuyên Quang,xã Du Già,6.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thượng Sơn 1,Thượng Sơn 1,Tuyên Quang,xã Thượng Sơn,6.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phú Nam 2,Phú Nam 2,Tuyên Quang,xã Đường Hồng,6.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thượng Sơn,Thượng Sơn,Tuyên Quang,xã Thượng Sơn,6.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thu Tà,Thu Tà,Tuyên Quang,xã Trung Thịnh,6.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Phú,Yên Phú,Tuyên Quang,xã Bắc Mê,6.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thượng Sơn 2,Thượng Sơn 2,Tuyên Quang,xã Thượng Sơn,6.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Lao Chải PCTT,Lao Chải PCTT,Tuyên Quang,xã Lao Chải,5.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thiện Kế,Thiện Kế,Tuyên Quang,xã Sơn Thủy,5.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Phùng,Bản Phùng,Tuyên Quang,xã Bản Máy,5.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hồ Thầu 1,Hồ Thầu 1,Tuyên Quang,xã Hồ Thầu,5.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phú Nam 1,Phú Nam 1,Tuyên Quang,xã Đường Hồng,5.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Du Già,Du Già,Tuyên Quang,xã Du Già,5.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Cường,Yên Cường,Tuyên Quang,xã Yên Cường,5.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Huyện Bắc Mê,Huyện Bắc Mê,Tuyên Quang,xã Bắc Mê,5.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bằng Cốc,Bằng Cốc,Tuyên Quang,xã Hàm Yên,5.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hồ Thầu 2,Hồ Thầu 2,Tuyên Quang,xã Hồ Thầu,4.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phù Lưu,Phù Lưu,Tuyên Quang,xã Phù Lưu,4.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thàng Tín,Thàng Tín,Tuyên Quang,xã Thàng Tín,4.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nậm Dịch,Nậm Dịch,Tuyên Quang,xã Nậm Dịch,4.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thái Hòa,Thái Hòa,Tuyên Quang,xã Thái Hòa,4.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Minh Khương,Minh Khương,Tuyên Quang,xã Bạch Xa,4.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thanh Thủy,Thanh Thủy,Tuyên Quang,xã Thanh Thủy,4.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hùng Mỹ,Hùng Mỹ,Tuyên Quang,xã Tân Mỹ,3.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tam Đa,Tam Đa,Tuyên Quang,xã Phú Lương,3.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Phúc Ninh,Phúc Ninh,Tuyên Quang,xã Xuân Vân,3.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Phong,Yên Phong,Tuyên Quang,xã Bắc Mê,3.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nậm Ty,Nậm Ty,Tuyên Quang,xã Nậm Dịch,3.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hùng Đức,Hùng Đức,Tuyên Quang,xã Hùng Đức,3.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Lăng Quán,Lăng Quán,Tuyên Quang,xã Yên Sơn,3.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tiên Nguyên 1,Tiên Nguyên 1,Tuyên Quang,xã Tiên Nguyên,3.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Chế Là PCTT,Chế Là PCTT,Tuyên Quang,xã Nấm Dẩn,2.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thành Long,Thành Long,Tuyên Quang,xã Thái Sơn,2.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Thuận,Yên Thuận,Tuyên Quang,xã Bạch Xa,2.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Chế Là,Chế Là,Tuyên Quang,xã Nấm Dẩn,2.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Yên Nguyên,Yên Nguyên,Tuyên Quang,xã Yên Nguyên,2.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Sơn Nam,Sơn Nam,Tuyên Quang,xã Sơn Thủy,2.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Cốc Rế,Cốc Rế,Tuyên Quang,xã Trung Thịnh,2.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nhữ Hán,Nhữ Hán,Tuyên Quang,xã Nhữ Khê,2.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hồ Ngòi Là,Hồ Ngòi Là,Tuyên Quang,phường Minh Xuân,2.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Linh Phú,Linh Phú,Tuyên Quang,xã Tri Phú,2.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Mỹ Bằng,Mỹ Bằng,Tuyên Quang,phường Mỹ Lâm,2.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Hoàng Khai,Hoàng Khai,Tuyên Quang,phường An Tường,2.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Kỳ Lâm,Kỳ Lâm,Tuyên Quang,xã Sơn Dương,2.0,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Kiên Đài,Kiên Đài,Tuyên Quang,xã Kiên Đài,1.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Đội Bình,Đội Bình,Tuyên Quang,xã Nhữ Khê,1.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Thị trấn Cốc Pài,Thị trấn Cốc Pài,Tuyên Quang,xã Pà Vầy Sủ,1.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Nấm Dẩn 2,Nấm Dẩn 2,Tuyên Quang,xã Nấm Dẩn,1.8,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bình Phú,Bình Phú,Tuyên Quang,xã Yên Lập,1.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Trung Minh,Trung Minh,Tuyên Quang,xã Hùng Lợi,1.6,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Bản Nhùng,Bản Nhùng,Tuyên Quang,xã Tân Tiến,1.4,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
Tiến Bộ,Tiến Bộ,Tuyên Quang,xã Thái Bình,1.2,Mưa nhỏ,09/03/2026 19:00,09/03/2026 11:58:35
