station_id,station_name,province,district,rain_total,status,timestamp,data_time
Tri Tôn,Tri Tôn,An Giang,xã Hòn Đất,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Mỹ Hội Đông,Mỹ Hội Đông,An Giang,xã Nhơn Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
An Hảo,An Hảo,An Giang,xã Núi Cấm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hội An,Hội An,An Giang,xã Hội An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hồ Ô Thum,Hồ Ô Thum,An Giang,xã Ô Lâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hồ Núi Dài 2,Hồ Núi Dài 2,An Giang,xã Ba Chúc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cô Tô,Cô Tô,An Giang,xã Cô Tô,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Điền,Vĩnh Điền,An Giang,xã An Biên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thới Sơn,Thới Sơn,An Giang,phường Thới Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tấn Mỹ,Tấn Mỹ,An Giang,xã Cù Lao Giêng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Giồng Trôm,Giồng Trôm,Vĩnh Long,xã Giồng Trôm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Định Trung,Định Trung,Vĩnh Long,xã Thạnh Trị,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Trà Ôn,Trà Ôn,Vĩnh Long,xã Trà Ôn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Bến Gia,Bến Gia,Vĩnh Long,phường Trường Long Hòa,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Mỏ Cày,Mỏ Cày,Vĩnh Long,xã Mỏ Cày,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Long,Vĩnh Long,Vĩnh Long,xã Song Phú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tiểu Cần,Tiểu Cần,Vĩnh Long,xã Tiểu Cần,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phú Khánh,Phú Khánh,Vĩnh Long,xã Đại Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cẩm Sơn,Cẩm Sơn,Vĩnh Long,xã Hương Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hương Mỹ,Hương Mỹ,Vĩnh Long,xã Hương Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Phú,Tân Phú,Vĩnh Long,xã Tân Phú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
TP. Bến Tre,TP. Bến Tre,Vĩnh Long,phường An Hội,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
An Ngãi Trung,An Ngãi Trung,Vĩnh Long,xã An Ngãi Trung,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Trà Cú,Trà Cú,Vĩnh Long,xã Trà Cú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ba Láng,Ba Láng,Cần Thơ,phường Cái Răng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Xuân Hòa,Xuân Hòa,Cần Thơ,xã An Lạc Thôn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thạnh An,Thạnh An,Cần Thơ,xã Thạnh Quới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thạnh Lộc,Thạnh Lộc,Cần Thơ,xã Vĩnh Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Giai Xuân,Giai Xuân,Cần Thơ,xã Phong Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Trường Long,Trường Long,Cần Thơ,xã Trường Long,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Lợi,Vĩnh Lợi,Cần Thơ,xã Vĩnh Lợi,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thới Hưng,Thới Hưng,Cần Thơ,xã Thới Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
An Thạnh 3,An Thạnh 3,Cần Thơ,xã Cù Lao Dung,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Đông Thuận,Đông Thuận,Cần Thơ,xã Đông Thuận,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Châu Thành,Châu Thành,Cần Thơ,xã Phú Tâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Phú,Tân Phú,Cần Thơ,phường Hưng Phú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Bình Thủy,Bình Thủy,Cần Thơ,phường Bình Thủy,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Trinh,Vĩnh Trinh,Cần Thơ,xã Vĩnh Trinh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ngã Năm,Ngã Năm,Cần Thơ,phường Ngã Năm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Rạch Gòi,Rạch Gòi,Cần Thơ,xã Thạnh Xuân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ô Môn,Ô Môn,Cần Thơ,phường Phước Thới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Kế Sách,Kế Sách,Cần Thơ,xã Kế Sách,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vị Thanh,Vị Thanh,Cần Thơ,xã Vị Thanh 1,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Đông Phước A,Đông Phước A,Cần Thơ,xã Đông Phước,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thị trấn Một Ngàn,Thị trấn Một Ngàn,Cần Thơ,xã Tân Hòa,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thốt Nốt,Thốt Nốt,Cần Thơ,phường Thuận Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Lâm trường Mùa Xuân,Lâm trường Mùa Xuân,Cần Thơ,xã Tân Phước Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Long Phú,Long Phú,Cần Thơ,phường Long Phú 1,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Đông Phước,Đông Phước,Cần Thơ,xã Đông Phước,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Trung,Vĩnh Trung,Cần Thơ,xã Vĩnh Tường,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Thuận Tây,Vĩnh Thuận Tây,Cần Thơ,xã Vĩnh Thuận Đông,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thuận Hưng,Thuận Hưng,Cần Thơ,xã Xà Phiên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Phú Thạnh,Tân Phú Thạnh,Cần Thơ,xã Thạnh Xuân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Viễn,Vĩnh Viễn,Cần Thơ,xã Vĩnh Viễn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hỏa Tiến,Hỏa Tiến,Cần Thơ,xã Hỏa Lựu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hiệp Hưng,Hiệp Hưng,Cần Thơ,xã Hiệp Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Mái Dầm,Mái Dầm,Cần Thơ,xã Châu Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hòa Mỹ,Hòa Mỹ,Cần Thơ,xã Phụng Hiệp,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hòa An,Hòa An,Cần Thơ,xã Hòa An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Lương Nghĩa,Lương Nghĩa,Cần Thơ,xã Lương Tâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Long Phú 2,Long Phú 2,Cần Thơ,xã Long Phú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
"Phường 5, Vị Thanh","Phường 5, Vị Thanh",Cần Thơ,phường Vị Tân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Mỹ Tú,Mỹ Tú,Cần Thơ,xã Mỹ Tú,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Lương Tâm,Lương Tâm,Cần Thơ,xã Lương Tâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Khu bảo tồn Lung Ngọc Hoàng,Khu bảo tồn Lung Ngọc Hoàng,Cần Thơ,xã Phương Bình,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Vĩnh Châu,Vĩnh Châu,Cần Thơ,phường Vĩnh Châu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phường 8,Phường 8,Cà Mau,phường Bạc Liêu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
An Xuyên,An Xuyên,Cà Mau,phường An Xuyên,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Nguyễn Phích,Nguyễn Phích,Cà Mau,xã Nguyễn Phích,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ninh Thạnh Lợi,Ninh Thạnh Lợi,Cà Mau,xã Ninh Thạnh Lợi,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Châu Thới,Châu Thới,Cà Mau,xã Châu Thới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Phong,Tân Phong,Cà Mau,xã Phong Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Khánh Bình,Khánh Bình,Cà Mau,xã Khánh Bình,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Định Thành,Định Thành,Cà Mau,xã Định Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ngã Tư Ninh Quới,Ngã Tư Ninh Quới,Cà Mau,xã Ninh Quới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Điền Hải,Điền Hải,Cà Mau,xã Long Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hàm Rồng,Hàm Rồng,Cà Mau,xã Năm Căn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phó Sinh,Phó Sinh,Cà Mau,xã Phước Long,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Lâm Hải,Lâm Hải,Cà Mau,xã Đất Mới,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cái Cùng,Cái Cùng,Cà Mau,xã Vĩnh Hậu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cầu số 2,Cầu số 2,Cà Mau,xã Vĩnh Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Hưng,Tân Hưng,Cà Mau,xã Tân Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Tiến,Tân Tiến,Cà Mau,xã Tân Tiến,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phong Thạnh Đông,Phong Thạnh Đông,Cà Mau,phường Láng Tròn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hiệp Thành,Hiệp Thành,Cà Mau,phường Hiệp Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tân Thành,Tân Thành,Cà Mau,phường Tân Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phú Hưng,Phú Hưng,Cà Mau,xã Lương Thế Trân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Biển Bạch,Biển Bạch,Cà Mau,xã Biển Bạch,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ngọc Chánh,Ngọc Chánh,Cà Mau,xã Thanh Tùng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Khánh An,Khánh An,Cà Mau,xã Khánh An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Lý Văn Lâm,Lý Văn Lâm,Cà Mau,phường Lý Văn Lâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hưng Hội,Hưng Hội,Cà Mau,xã Hưng Hội,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Tam Giang Đông,Tam Giang Đông,Cà Mau,xã Tam Giang,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Đất Mũi,Đất Mũi,Cà Mau,xã Đất Mũi,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phú Thuận,Phú Thuận,Cà Mau,xã Phú Mỹ,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Chủ Chí,Chủ Chí,Cà Mau,xã Phong Hiệp,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Viên An,Viên An,Cà Mau,xã Đất Mũi,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Rạch Chèo,Rạch Chèo,Cà Mau,xã Nguyễn Việt Khái,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Trí Lực,Trí Lực,Cà Mau,xã Trí Phải,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Khánh Hội,Khánh Hội,Cà Mau,xã Khánh Lâm,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Hưng Phú,Hưng Phú,Cà Mau,xã Vĩnh Thanh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Ngan Dừa,Ngan Dừa,Cà Mau,xã Hồng Dân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Viên An Đông,Viên An Đông,Cà Mau,xã Phan Ngọc Hiển,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
NT.Đông Hải,NT.Đông Hải,Cà Mau,xã Vĩnh Hậu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phú Tân,Phú Tân,Cà Mau,xã Phú Tân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Thới Bình,Thới Bình,Cà Mau,xã Thới Bình,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Trần Văn Thời,Trần Văn Thời,Cà Mau,xã Trần Văn Thời,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Long Điền Tây,Long Điền Tây,Cà Mau,xã Định Thành,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cái Nước,Cái Nước,Cà Mau,xã Cái Nước,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
NTQĐ.U Minh,NTQĐ.U Minh,Cà Mau,xã Khánh Hưng,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Giá Rai,Giá Rai,Cà Mau,phường Giá Rai,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Đầm Dơi,Đầm Dơi,Cà Mau,xã Đầm Dơi,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
U Minh(BĐ),U Minh(BĐ),Cà Mau,xã Nguyễn Phích,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cống Phú Phong,Cống Phú Phong,Đồng Tháp,xã Vĩnh Kim,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cụm Thủy nông Gò Công,Cụm Thủy nông Gò Công,Đồng Tháp,phường Bình Xuân,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Sa Đéc,Sa Đéc,Đồng Tháp,phường Sa Đéc,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cụm Thủy nông Xuân Hòa,Cụm Thủy nông Xuân Hòa,Đồng Tháp,xã Bình Ninh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
VP CN TN Gò Công,VP CN TN Gò Công,Đồng Tháp,xã Đồng Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cống Tân Thuận Bình,Cống Tân Thuận Bình,Đồng Tháp,xã Tân Thuận Bình,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cống Gia Thuận,Cống Gia Thuận,Đồng Tháp,xã Gia Thuận,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cống Rạch Bùn,Cống Rạch Bùn,Đồng Tháp,xã Tân Điền,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Gò Công Đông,Gò Công Đông,Đồng Tháp,phường Long Thuận,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cụm Thủy nông Cái Bè,Cụm Thủy nông Cái Bè,Đồng Tháp,xã Cái Bè,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cụm Thủy Nông Long Uông,Cụm Thủy Nông Long Uông,Đồng Tháp,xã Tân Hòa,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cái Bè,Cái Bè,Đồng Tháp,xã Cái Bè,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cống số 3 Sông Tra,Cống số 3 Sông Tra,Đồng Tháp,xã Đồng Sơn,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Chợ Gạo,Chợ Gạo,Đồng Tháp,xã Chợ Gạo,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cống Rạch Mương,Cống Rạch Mương,Đồng Tháp,xã Tân Phú Đông,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Phú Mỹ,Phú Mỹ,Đồng Tháp,xã Hưng Thạnh,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
VP CN Thủy Nông Bảo Định,VP CN Thủy Nông Bảo Định,Đồng Tháp,phường Trung An,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
Cụm Thủy nông Vàm Giồng,Cụm Thủy nông Vàm Giồng,Đồng Tháp,xã Vĩnh Hựu,0.0,Không mưa,20/03/2026 19:00,20/03/2026 00:20:25
